x1,y1,x2,y2,x3,y3,x4,y4,oob_distance
10.0,10.0,151.0,249.0,112.0,243.0,61.0,163.0,1.3307649657994953
10.0,10.0,152.0,90.0,186.0,175.0,239.0,223.0,0.6227808917874613
10.0,10.0,152.0,90.0,186.0,175.0,239.0,223.0,0.6230708583802107
10.0,10.0,152.0,90.0,186.0,175.0,239.0,223.0,0.6224129268527301
10.0,10.0,152.0,90.0,186.0,175.0,239.0,223.0,0.6238391598011852
10.0,10.0,152.0,90.0,186.0,175.0,239.0,223.0,0.621842388915351
10.0,10.0,152.0,90.0,186.0,175.0,239.0,223.0,0.6222720126644987
10.0,10.0,152.0,90.0,186.0,175.0,239.0,223.0,0.622719777148339
10.0,10.0,152.0,90.0,186.0,175.0,239.0,223.0,0.6218764838124851
10.0,10.0,152.0,90.0,186.0,175.0,239.0,223.0,0.621764596899244
10.0,10.0,152.0,90.0,186.0,175.0,239.0,223.0,0.6216264169739925
10.0,10.0,152.0,99.0,254.0,170.0,273.0,221.0,1.3043469679105872
10.0,10.0,152.0,99.0,254.0,170.0,273.0,221.0,1.3007870694091932
10.0,10.0,152.0,99.0,254.0,170.0,273.0,221.0,1.3130816046044043
10.0,10.0,152.0,99.0,254.0,170.0,273.0,221.0,1.3034066423730395
10.0,10.0,152.0,99.0,254.0,170.0,273.0,221.0,1.3042099242357805
10.0,10.0,152.0,99.0,254.0,170.0,273.0,221.0,1.3146229158711238
10.0,10.0,152.0,99.0,254.0,170.0,273.0,221.0,1.3026365940580455
10.0,10.0,152.0,99.0,254.0,170.0,273.0,221.0,1.2937569969463873
10.0,10.0,152.0,99.0,254.0,170.0,273.0,221.0,1.3065272659933511
10.0,10.0,152.0,99.0,254.0,170.0,273.0,221.0,1.3062527012275573
10.0,10.0,152.0,152.0,208.0,108.0,284.0,245.0,0.16854946716357033
10.0,10.0,152.0,152.0,208.0,108.0,284.0,245.0,0.1696319198877423
10.0,10.0,152.0,152.0,208.0,108.0,284.0,245.0,0.17003006204067517
10.0,10.0,152.0,152.0,208.0,108.0,284.0,245.0,0.17005372498916937
10.0,10.0,152.0,152.0,208.0,108.0,284.0,245.0,0.1715630166451496
10.0,10.0,152.0,152.0,208.0,108.0,284.0,245.0,0.17173053323249943
10.0,10.0,152.0,152.0,208.0,108.0,284.0,245.0,0.17062975839875527
10.0,10.0,152.0,152.0,208.0,108.0,284.0,245.0,0.1708266591605796
10.0,10.0,152.0,152.0,208.0,108.0,284.0,245.0,0.1682407667215311
10.0,10.0,152.0,152.0,208.0,108.0,284.0,245.0,0.1697468077372415
10.0,10.0,152.0,156.0,150.0,234.0,6.0,205.0,1.1087632267732617
10.0,10.0,152.0,156.0,150.0,234.0,6.0,205.0,1.1093723862608598
10.0,10.0,152.0,156.0,150.0,234.0,6.0,205.0,1.108145742084883
10.0,10.0,152.0,156.0,150.0,234.0,6.0,205.0,1.1079627575411628
10.0,10.0,152.0,156.0,150.0,234.0,6.0,205.0,1.1079185386697517
10.0,10.0,152.0,156.0,150.0,234.0,6.0,205.0,1.108928769983356
10.0,10.0,152.0,156.0,150.0,234.0,6.0,205.0,1.1076219819446225
10.0,10.0,152.0,156.0,150.0,234.0,6.0,205.0,1.1088919105379842
10.0,10.0,152.0,156.0,150.0,234.0,6.0,205.0,1.108857386222605
10.0,10.0,152.0,156.0,150.0,234.0,6.0,205.0,1.1085187356902464
10.0,10.0,152.0,175.0,172.0,49.0,45.0,91.0,-0.34858721095628376
10.0,10.0,152.0,175.0,172.0,49.0,45.0,91.0,-0.349653705937953
10.0,10.0,152.0,175.0,172.0,49.0,45.0,91.0,-0.35094038513671766
10.0,10.0,152.0,175.0,172.0,49.0,45.0,91.0,-0.3481446466963978
10.0,10.0,152.0,175.0,172.0,49.0,45.0,91.0,-0.34912945146475494
10.0,10.0,152.0,175.0,172.0,49.0,45.0,91.0,-0.3498077412624041
10.0,10.0,152.0,175.0,172.0,49.0,45.0,91.0,-0.34808274460327926
10.0,10.0,152.0,175.0,172.0,49.0,45.0,91.0,-0.3496925894490932
10.0,10.0,152.0,175.0,172.0,49.0,45.0,91.0,-0.34816754178259046
10.0,10.0,152.0,175.0,172.0,49.0,45.0,91.0,-0.34799419761952066
10.0,10.0,152.0,213.0,212.0,179.0,292.0,86.0,0.6133195567654943
10.0,10.0,152.0,213.0,212.0,179.0,292.0,86.0,0.6130069345239817
10.0,10.0,152.0,213.0,212.0,179.0,292.0,86.0,0.6130335577119459
10.0,10.0,152.0,213.0,212.0,179.0,292.0,86.0,0.6132191302216614
10.0,10.0,152.0,213.0,212.0,179.0,292.0,86.0,0.6125399805975555
10.0,10.0,152.0,213.0,212.0,179.0,292.0,86.0,0.6134294725510832
10.0,10.0,152.0,213.0,212.0,179.0,292.0,86.0,0.6129989122442998
10.0,10.0,152.0,213.0,212.0,179.0,292.0,86.0,0.6130965713014422
10.0,10.0,152.0,213.0,212.0,179.0,292.0,86.0,0.613674971899945
10.0,10.0,152.0,213.0,212.0,179.0,292.0,86.0,0.6135277836523703
10.0,10.0,152.0,241.0,95.0,276.0,127.0,62.0,1.0439584644521815
10.0,10.0,152.0,241.0,95.0,276.0,127.0,62.0,1.0416820593795957
10.0,10.0,152.0,241.0,95.0,276.0,127.0,62.0,1.0418432316923858
10.0,10.0,152.0,241.0,95.0,276.0,127.0,62.0,1.0422345549185428
10.0,10.0,152.0,241.0,95.0,276.0,127.0,62.0,1.0437864490105349
10.0,10.0,152.0,241.0,95.0,276.0,127.0,62.0,1.0435454659105123
10.0,10.0,152.0,241.0,95.0,276.0,127.0,62.0,1.0436180297439215
10.0,10.0,152.0,241.0,95.0,276.0,127.0,62.0,1.0424985705074106
10.0,10.0,152.0,241.0,95.0,276.0,127.0,62.0,1.0428472651633582
10.0,10.0,152.0,241.0,95.0,276.0,127.0,62.0,1.0426890331019036
10.0,10.0,153.0,86.0,47.0,202.0,109.0,284.0,0.5387284238957264
10.0,10.0,153.0,86.0,47.0,202.0,109.0,284.0,0.5390760047230181
10.0,10.0,153.0,86.0,47.0,202.0,109.0,284.0,0.5405389182647631
10.0,10.0,153.0,86.0,47.0,202.0,109.0,284.0,0.539394268333327
10.0,10.0,153.0,86.0,47.0,202.0,109.0,284.0,0.5392748050112546
10.0,10.0,153.0,86.0,47.0,202.0,109.0,284.0,0.5383277347256143
10.0,10.0,153.0,86.0,47.0,202.0,109.0,284.0,0.5383701013153817
10.0,10.0,153.0,86.0,47.0,202.0,109.0,284.0,0.5388092977561381
10.0,10.0,153.0,86.0,47.0,202.0,109.0,284.0,0.539462994035018
10.0,10.0,153.0,86.0,47.0,202.0,109.0,284.0,0.5385488474604234
10.0,10.0,153.0,96.0,147.0,128.0,133.0,192.0,1.0965568068789364
10.0,10.0,153.0,96.0,147.0,128.0,133.0,192.0,1.084809011320844
10.0,10.0,153.0,96.0,147.0,128.0,133.0,192.0,1.0955654346358847
10.0,10.0,153.0,96.0,147.0,128.0,133.0,192.0,1.2058013637370881
10.0,10.0,153.0,96.0,147.0,128.0,133.0,192.0,1.0973066210604445
10.0,10.0,153.0,96.0,147.0,128.0,133.0,192.0,1.0961459477837816
10.0,10.0,153.0,96.0,147.0,128.0,133.0,192.0,1.0977384034432969
10.0,10.0,153.0,96.0,147.0,128.0,133.0,192.0,1.0955766126786135
10.0,10.0,153.0,96.0,147.0,128.0,133.0,192.0,1.0979101220363712
10.0,10.0,153.0,96.0,147.0,128.0,133.0,192.0,1.0975457276274057
10.0,10.0,153.0,188.0,243.0,98.0,75.0,98.0,-0.11601490732270214
10.0,10.0,153.0,188.0,243.0,98.0,75.0,98.0,-0.11543084841891726
10.0,10.0,153.0,188.0,243.0,98.0,75.0,98.0,-0.11581485145940285
10.0,10.0,153.0,188.0,243.0,98.0,75.0,98.0,-0.1156830456576583
10.0,10.0,153.0,188.0,243.0,98.0,75.0,98.0,-0.11539891973253669
10.0,10.0,153.0,188.0,243.0,98.0,75.0,98.0,-0.11619254456233286
10.0,10.0,153.0,188.0,243.0,98.0,75.0,98.0,-0.11580582158315078
10.0,10.0,153.0,188.0,243.0,98.0,75.0,98.0,-0.11516584961395138
10.0,10.0,153.0,188.0,243.0,98.0,75.0,98.0,-0.11545105288970614
10.0,10.0,153.0,188.0,243.0,98.0,75.0,98.0,-0.11457913695585997
10.0,10.0,153.0,193.0,250.0,48.0,243.0,26.0,0.6401722860865908
10.0,10.0,153.0,193.0,250.0,48.0,243.0,26.0,0.6390917331465165
10.0,10.0,153.0,193.0,250.0,48.0,243.0,26.0,0.6402518248815159
10.0,10.0,153.0,193.0,250.0,48.0,243.0,26.0,0.6407174390620318
10.0,10.0,153.0,193.0,250.0,48.0,243.0,26.0,0.639533960659076
10.0,10.0,153.0,193.0,250.0,48.0,243.0,26.0,0.639396917926119
10.0,10.0,153.0,193.0,250.0,48.0,243.0,26.0,0.640350386761567
10.0,10.0,153.0,193.0,250.0,48.0,243.0,26.0,0.6387792765202094
10.0,10.0,153.0,193.0,250.0,48.0,243.0,26.0,0.6392499719803257
10.0,10.0,153.0,193.0,250.0,48.0,243.0,26.0,0.6408587726176527
10.0,10.0,153.0,234.0,249.0,38.0,123.0,24.0,0.4806952200142047
10.0,10.0,153.0,234.0,249.0,38.0,123.0,24.0,0.4815516280488359
10.0,10.0,153.0,234.0,249.0,38.0,123.0,24.0,0.48322542521254386
10.0,10.0,153.0,234.0,249.0,38.0,123.0,24.0,0.48220146515892504
10.0,10.0,153.0,234.0,249.0,38.0,123.0,24.0,0.48048037068882143
10.0,10.0,153.0,234.0,249.0,38.0,123.0,24.0,0.47735287091770906
10.0,10.0,153.0,234.0,249.0,38.0,123.0,24.0,0.4785859700382582
10.0,10.0,153.0,234.0,249.0,38.0,123.0,24.0,0.4809193513052892
10.0,10.0,153.0,234.0,249.0,38.0,123.0,24.0,0.4795348890562794
10.0,10.0,153.0,234.0,249.0,38.0,123.0,24.0,0.47868241000510725
10.0,10.0,153.0,253.0,206.0,148.0,211.0,76.0,0.5910744160498567
10.0,10.0,153.0,253.0,206.0,148.0,211.0,76.0,0.5912590833799898
10.0,10.0,153.0,253.0,206.0,148.0,211.0,76.0,0.5918638269646934
10.0,10.0,153.0,253.0,206.0,148.0,211.0,76.0,0.5900309613359822
10.0,10.0,153.0,253.0,206.0,148.0,211.0,76.0,0.5923862833338642
10.0,10.0,153.0,253.0,206.0,148.0,211.0,76.0,0.5915388911596908
10.0,10.0,153.0,253.0,206.0,148.0,211.0,76.0,0.5922037607306296
10.0,10.0,153.0,253.0,206.0,148.0,211.0,76.0,0.590531682758622
10.0,10.0,153.0,253.0,206.0,148.0,211.0,76.0,0.5908102942527333
10.0,10.0,153.0,253.0,206.0,148.0,211.0,76.0,0.5925481331447424
10.0,10.0,154.0,17.0,288.0,115.0,283.0,129.0,1.176443231710752
10.0,10.0,154.0,17.0,288.0,115.0,283.0,129.0,1.1768316928370925
10.0,10.0,154.0,17.0,288.0,115.0,283.0,129.0,1.174963892697265
10.0,10.0,154.0,17.0,288.0,115.0,283.0,129.0,1.1741894379018127
10.0,10.0,154.0,17.0,288.0,115.0,283.0,129.0,1.177207069987809
10.0,10.0,154.0,17.0,288.0,115.0,283.0,129.0,1.1770833526266542
10.0,10.0,154.0,17.0,288.0,115.0,283.0,129.0,1.1751134839991737
10.0,10.0,154.0,17.0,288.0,115.0,283.0,129.0,1.1770965579009944
10.0,10.0,154.0,17.0,288.0,115.0,283.0,129.0,1.1766454962856083
10.0,10.0,154.0,17.0,288.0,115.0,283.0,129.0,1.1769547363952415
10.0,10.0,154.0,136.0,201.0,224.0,270.0,249.0,0.6827081803274702
10.0,10.0,154.0,136.0,201.0,224.0,270.0,249.0,0.682609225464164
10.0,10.0,154.0,136.0,201.0,224.0,270.0,249.0,0.6829007303112784
10.0,10.0,154.0,136.0,201.0,224.0,270.0,249.0,0.6819366689884891
10.0,10.0,154.0,136.0,201.0,224.0,270.0,249.0,0.6821247901282819
10.0,10.0,154.0,136.0,201.0,224.0,270.0,249.0,0.6822633642467375
10.0,10.0,154.0,136.0,201.0,224.0,270.0,249.0,0.6824224948348327
10.0,10.0,154.0,136.0,201.0,224.0,270.0,249.0,0.6827601847305029
10.0,10.0,154.0,136.0,201.0,224.0,270.0,249.0,0.6815670554971829
10.0,10.0,154.0,136.0,201.0,224.0,270.0,249.0,0.6829500130582897
10.0,10.0,154.0,137.0,255.0,55.0,34.0,94.0,1.0429129543969635
10.0,10.0,154.0,137.0,255.0,55.0,34.0,94.0,1.0424848564771163
10.0,10.0,154.0,137.0,255.0,55.0,34.0,94.0,1.0390015590885635
10.0,10.0,154.0,137.0,255.0,55.0,34.0,94.0,1.0468361665212433
10.0,10.0,154.0,137.0,255.0,55.0,34.0,94.0,1.0425465756585726
10.0,10.0,154.0,137.0,255.0,55.0,34.0,94.0,1.0431019880456953
10.0,10.0,154.0,137.0,255.0,55.0,34.0,94.0,1.0427414874598382
10.0,10.0,154.0,137.0,255.0,55.0,34.0,94.0,1.0425718782617173
10.0,10.0,154.0,137.0,255.0,55.0,34.0,94.0,1.0427242055437982
10.0,10.0,154.0,137.0,255.0,55.0,34.0,94.0,1.042035750163318
10.0,10.0,154.0,250.0,222.0,151.0,179.0,5.0,0.5929679270427419
10.0,10.0,154.0,250.0,222.0,151.0,179.0,5.0,0.5920019695541436
10.0,10.0,154.0,250.0,222.0,151.0,179.0,5.0,0.5912754046107382
10.0,10.0,154.0,250.0,222.0,151.0,179.0,5.0,0.5933612616759898
10.0,10.0,154.0,250.0,222.0,151.0,179.0,5.0,0.5977314311704178
10.0,10.0,154.0,250.0,222.0,151.0,179.0,5.0,0.5954892870259207
10.0,10.0,154.0,250.0,222.0,151.0,179.0,5.0,0.596369306339007
10.0,10.0,154.0,250.0,222.0,151.0,179.0,5.0,0.5972581858069717
10.0,10.0,154.0,250.0,222.0,151.0,179.0,5.0,0.5903207581717784
10.0,10.0,154.0,250.0,222.0,151.0,179.0,5.0,0.5904061761687875
10.0,10.0,154.0,262.0,228.0,58.0,114.0,8.0,0.6505432995374365
10.0,10.0,154.0,262.0,228.0,58.0,114.0,8.0,0.6482320253185285
10.0,10.0,154.0,262.0,228.0,58.0,114.0,8.0,0.6481142242072224
10.0,10.0,154.0,262.0,228.0,58.0,114.0,8.0,0.64959738028217
10.0,10.0,154.0,262.0,228.0,58.0,114.0,8.0,0.6500140486359973
10.0,10.0,154.0,262.0,228.0,58.0,114.0,8.0,0.6499211758156112
10.0,10.0,154.0,262.0,228.0,58.0,114.0,8.0,0.6521353441866069
10.0,10.0,154.0,262.0,228.0,58.0,114.0,8.0,0.6502661997247168
10.0,10.0,154.0,262.0,228.0,58.0,114.0,8.0,0.648981073035894
10.0,10.0,154.0,262.0,228.0,58.0,114.0,8.0,0.6481477616663871
10.0,10.0,154.0,273.0,243.0,265.0,290.0,265.0,0.6827791715894944
10.0,10.0,154.0,273.0,243.0,265.0,290.0,265.0,0.6808028561507669
10.0,10.0,154.0,273.0,243.0,265.0,290.0,265.0,0.6800487121853267
10.0,10.0,154.0,273.0,243.0,265.0,290.0,265.0,0.6803534914443534
10.0,10.0,154.0,273.0,243.0,265.0,290.0,265.0,0.6801611106518739
10.0,10.0,154.0,273.0,243.0,265.0,290.0,265.0,0.6800552355907605
10.0,10.0,154.0,273.0,243.0,265.0,290.0,265.0,0.6823683942677925
10.0,10.0,154.0,273.0,243.0,265.0,290.0,265.0,0.6810286725307058
10.0,10.0,154.0,273.0,243.0,265.0,290.0,265.0,0.6798652569133636
10.0,10.0,154.0,273.0,243.0,265.0,290.0,265.0,0.6805499265250927
10.0,10.0,155.0,82.0,259.0,226.0,4.0,121.0,0.4198458828975564
10.0,10.0,155.0,82.0,259.0,226.0,4.0,121.0,0.4190206289708813
10.0,10.0,155.0,82.0,259.0,226.0,4.0,121.0,0.420136995154075
10.0,10.0,155.0,82.0,259.0,226.0,4.0,121.0,0.41806171643425105
10.0,10.0,155.0,82.0,259.0,226.0,4.0,121.0,0.4203019783238431
10.0,10.0,155.0,82.0,259.0,226.0,4.0,121.0,0.4194899695360568
10.0,10.0,155.0,82.0,259.0,226.0,4.0,121.0,0.4193086556231105
10.0,10.0,155.0,82.0,259.0,226.0,4.0,121.0,0.41931721477633066
10.0,10.0,155.0,82.0,259.0,226.0,4.0,121.0,0.42007111028245037
10.0,10.0,155.0,82.0,259.0,226.0,4.0,121.0,0.4193549352580024
10.0,10.0,155.0,137.0,191.0,186.0,116.0,275.0,1.1389976540583153
10.0,10.0,155.0,137.0,191.0,186.0,116.0,275.0,1.1284053883249516
10.0,10.0,155.0,137.0,191.0,186.0,116.0,275.0,1.1385014654366628
10.0,10.0,155.0,137.0,191.0,186.0,116.0,275.0,1.1395899006812544
10.0,10.0,155.0,137.0,191.0,186.0,116.0,275.0,1.1408241223553588
10.0,10.0,155.0,137.0,191.0,186.0,116.0,275.0,1.1394960758309538
10.0,10.0,155.0,137.0,191.0,186.0,116.0,275.0,1.1386606359178257
10.0,10.0,155.0,137.0,191.0,186.0,116.0,275.0,1.1403751530502397
10.0,10.0,155.0,137.0,191.0,186.0,116.0,275.0,1.1391356770270331
10.0,10.0,155.0,137.0,191.0,186.0,116.0,275.0,1.1252624446743378
10.0,10.0,155.0,137.0,259.0,93.0,272.0,34.0,0.683912147980821
10.0,10.0,155.0,137.0,259.0,93.0,272.0,34.0,0.6842861922993979
10.0,10.0,155.0,137.0,259.0,93.0,272.0,34.0,0.6833475386079992
10.0,10.0,155.0,137.0,259.0,93.0,272.0,34.0,0.683448998376011
10.0,10.0,155.0,137.0,259.0,93.0,272.0,34.0,0.6836390411311457
10.0,10.0,155.0,137.0,259.0,93.0,272.0,34.0,0.684032276518155
10.0,10.0,155.0,137.0,259.0,93.0,272.0,34.0,0.682682683341258
10.0,10.0,155.0,137.0,259.0,93.0,272.0,34.0,0.6830531628103789
10.0,10.0,155.0,137.0,259.0,93.0,272.0,34.0,0.6827371771714916
10.0,10.0,155.0,137.0,259.0,93.0,272.0,34.0,0.6831286560778844
10.0,10.0,155.0,166.0,239.0,93.0,288.0,31.0,0.5036726817723827
10.0,10.0,155.0,166.0,239.0,93.0,288.0,31.0,0.4999766518080313
10.0,10.0,155.0,166.0,239.0,93.0,288.0,31.0,0.5010130915532562
10.0,10.0,155.0,166.0,239.0,93.0,288.0,31.0,0.4996026603929915
10.0,10.0,155.0,166.0,239.0,93.0,288.0,31.0,0.503639952033331
10.0,10.0,155.0,166.0,239.0,93.0,288.0,31.0,0.503444320626
10.0,10.0,155.0,166.0,239.0,93.0,288.0,31.0,0.5009738184724792
10.0,10.0,155.0,166.0,239.0,93.0,288.0,31.0,0.5019633580269101
10.0,10.0,155.0,166.0,239.0,93.0,288.0,31.0,0.5010777104490702
10.0,10.0,155.0,166.0,239.0,93.0,288.0,31.0,0.499990486885026
10.0,10.0,155.0,232.0,209.0,200.0,278.0,294.0,-0.050966982714288456
10.0,10.0,155.0,232.0,209.0,200.0,278.0,294.0,-0.05157545099683336
10.0,10.0,155.0,232.0,209.0,200.0,278.0,294.0,-0.05236556144536353
10.0,10.0,155.0,232.0,209.0,200.0,278.0,294.0,-0.0513847001359542
10.0,10.0,155.0,232.0,209.0,200.0,278.0,294.0,-0.052793437038282764
10.0,10.0,155.0,232.0,209.0,200.0,278.0,294.0,-0.05355086030757583
10.0,10.0,155.0,232.0,209.0,200.0,278.0,294.0,-0.04958859472854993
10.0,10.0,155.0,232.0,209.0,200.0,278.0,294.0,-0.05237421568470069
10.0,10.0,155.0,232.0,209.0,200.0,278.0,294.0,-0.053246796563312326
10.0,10.0,155.0,232.0,209.0,200.0,278.0,294.0,-0.050555140934898546
10.0,10.0,155.0,247.0,56.0,250.0,35.0,144.0,1.235423731789123
10.0,10.0,155.0,247.0,56.0,250.0,35.0,144.0,1.234734038280731
10.0,10.0,155.0,247.0,56.0,250.0,35.0,144.0,1.2352600689684858
10.0,10.0,155.0,247.0,56.0,250.0,35.0,144.0,1.2349521357399558
10.0,10.0,155.0,247.0,56.0,250.0,35.0,144.0,1.2354279636834096
10.0,10.0,155.0,247.0,56.0,250.0,35.0,144.0,1.2355999218027938
10.0,10.0,155.0,247.0,56.0,250.0,35.0,144.0,1.235082288644098
10.0,10.0,155.0,247.0,56.0,250.0,35.0,144.0,1.234790470131712
10.0,10.0,155.0,247.0,56.0,250.0,35.0,144.0,1.2349566813493191
10.0,10.0,155.0,247.0,56.0,250.0,35.0,144.0,1.235618507747124
10.0,10.0,156.0,48.0,186.0,66.0,199.0,98.0,1.230269849258764
10.0,10.0,156.0,48.0,186.0,66.0,199.0,98.0,1.227224066092596
10.0,10.0,156.0,48.0,186.0,66.0,199.0,98.0,1.2238346886112645
10.0,10.0,156.0,48.0,186.0,66.0,199.0,98.0,1.2236435999906485
10.0,10.0,156.0,48.0,186.0,66.0,199.0,98.0,1.2294041615588243
10.0,10.0,156.0,48.0,186.0,66.0,199.0,98.0,1.2271799447995173
10.0,10.0,156.0,48.0,186.0,66.0,199.0,98.0,1.2289970674995758
10.0,10.0,156.0,48.0,186.0,66.0,199.0,98.0,1.2233644790584544
10.0,10.0,156.0,48.0,186.0,66.0,199.0,98.0,1.2230362943484572
10.0,10.0,156.0,48.0,186.0,66.0,199.0,98.0,1.2236538923537563
10.0,10.0,156.0,76.0,220.0,240.0,17.0,118.0,0.8969555719971314
10.0,10.0,156.0,76.0,220.0,240.0,17.0,118.0,0.8974337604844329
10.0,10.0,156.0,76.0,220.0,240.0,17.0,118.0,0.896694565027399
10.0,10.0,156.0,76.0,220.0,240.0,17.0,118.0,0.8972738867142238
10.0,10.0,156.0,76.0,220.0,240.0,17.0,118.0,0.8963890522447493
10.0,10.0,156.0,76.0,220.0,240.0,17.0,118.0,0.8986036241159203
10.0,10.0,156.0,76.0,220.0,240.0,17.0,118.0,0.8968076744775164
10.0,10.0,156.0,76.0,220.0,240.0,17.0,118.0,0.8973291701717196
10.0,10.0,156.0,76.0,220.0,240.0,17.0,118.0,0.8966752014998733
10.0,10.0,156.0,76.0,220.0,240.0,17.0,118.0,0.8970580467439413
10.0,10.0,156.0,88.0,189.0,105.0,24.0,293.0,1.0099243484258462
10.0,10.0,156.0,88.0,189.0,105.0,24.0,293.0,1.009877594790352
10.0,10.0,156.0,88.0,189.0,105.0,24.0,293.0,1.0099015454011009
10.0,10.0,156.0,88.0,189.0,105.0,24.0,293.0,1.010223547378536
10.0,10.0,156.0,88.0,189.0,105.0,24.0,293.0,1.010595045014736
10.0,10.0,156.0,88.0,189.0,105.0,24.0,293.0,1.0144329327587536
10.0,10.0,156.0,88.0,189.0,105.0,24.0,293.0,1.0094236496028155
10.0,10.0,156.0,88.0,189.0,105.0,24.0,293.0,1.0106005901036688
10.0,10.0,156.0,88.0,189.0,105.0,24.0,293.0,1.0146143974410173
10.0,10.0,156.0,88.0,189.0,105.0,24.0,293.0,1.0095001147401974
10.0,10.0,156.0,90.0,263.0,232.0,278.0,240.0,0.9826027605408825
10.0,10.0,156.0,90.0,263.0,232.0,278.0,240.0,0.9947141694620367
10.0,10.0,156.0,90.0,263.0,232.0,278.0,240.0,0.9931039440877141
10.0,10.0,156.0,90.0,263.0,232.0,278.0,240.0,0.9831054909109531
10.0,10.0,156.0,90.0,263.0,232.0,278.0,240.0,0.99496391563621
10.0,10.0,156.0,90.0,263.0,232.0,278.0,240.0,0.9838361108338536
10.0,10.0,156.0,90.0,263.0,232.0,278.0,240.0,0.9938388367622069
10.0,10.0,156.0,90.0,263.0,232.0,278.0,240.0,0.9937996781719705
10.0,10.0,156.0,90.0,263.0,232.0,278.0,240.0,0.9949896469390025
10.0,10.0,156.0,90.0,263.0,232.0,278.0,240.0,0.9941487094786499
10.0,10.0,156.0,230.0,283.0,86.0,82.0,40.0,0.511392377487333
10.0,10.0,156.0,230.0,283.0,86.0,82.0,40.0,0.5121353486495375
10.0,10.0,156.0,230.0,283.0,86.0,82.0,40.0,0.5123705954584568
10.0,10.0,156.0,230.0,283.0,86.0,82.0,40.0,0.5113223141931167
10.0,10.0,156.0,230.0,283.0,86.0,82.0,40.0,0.5120594385330874
10.0,10.0,156.0,230.0,283.0,86.0,82.0,40.0,0.512037325963167
10.0,10.0,156.0,230.0,283.0,86.0,82.0,40.0,0.5125343835475409
10.0,10.0,156.0,230.0,283.0,86.0,82.0,40.0,0.512540140621921
10.0,10.0,156.0,230.0,283.0,86.0,82.0,40.0,0.5123776005037555
10.0,10.0,156.0,230.0,283.0,86.0,82.0,40.0,0.5124638397418282
10.0,10.0,157.0,80.0,158.0,206.0,121.0,282.0,1.5127317644512686
10.0,10.0,157.0,80.0,158.0,206.0,121.0,282.0,1.5717913310849378
10.0,10.0,157.0,80.0,158.0,206.0,121.0,282.0,1.5262608360987313
10.0,10.0,157.0,80.0,158.0,206.0,121.0,282.0,1.52642342704894
10.0,10.0,157.0,80.0,158.0,206.0,121.0,282.0,1.5188121420675174
10.0,10.0,157.0,80.0,158.0,206.0,121.0,282.0,1.5949402437838582
10.0,10.0,157.0,80.0,158.0,206.0,121.0,282.0,1.5203133562291389
10.0,10.0,157.0,80.0,158.0,206.0,121.0,282.0,1.517728759207213
10.0,10.0,157.0,80.0,158.0,206.0,121.0,282.0,1.5917829667152636
10.0,10.0,157.0,80.0,158.0,206.0,121.0,282.0,1.5349787430540496
10.0,10.0,157.0,120.0,206.0,182.0,60.0,290.0,1.1920651967952998
10.0,10.0,157.0,120.0,206.0,182.0,60.0,290.0,1.175321649832242
10.0,10.0,157.0,120.0,206.0,182.0,60.0,290.0,1.1847575905672882
10.0,10.0,157.0,120.0,206.0,182.0,60.0,290.0,1.1923063717782734
10.0,10.0,157.0,120.0,206.0,182.0,60.0,290.0,1.1836214279362332
10.0,10.0,157.0,120.0,206.0,182.0,60.0,290.0,1.189550650495066
10.0,10.0,157.0,120.0,206.0,182.0,60.0,290.0,1.1963408773327657
10.0,10.0,157.0,120.0,206.0,182.0,60.0,290.0,1.1863629779154117
10.0,10.0,157.0,120.0,206.0,182.0,60.0,290.0,1.1899877392817988
10.0,10.0,157.0,120.0,206.0,182.0,60.0,290.0,1.175880002564231
10.0,10.0,157.0,171.0,180.0,222.0,196.0,235.0,0.6729087384181489
10.0,10.0,157.0,171.0,180.0,222.0,196.0,235.0,0.6735417449609982
10.0,10.0,157.0,171.0,180.0,222.0,196.0,235.0,0.674621498254373
10.0,10.0,157.0,171.0,180.0,222.0,196.0,235.0,0.6737846068179545
10.0,10.0,157.0,171.0,180.0,222.0,196.0,235.0,0.6728300364839264
10.0,10.0,157.0,171.0,180.0,222.0,196.0,235.0,0.6736374246914159
10.0,10.0,157.0,171.0,180.0,222.0,196.0,235.0,0.6731880751982602
10.0,10.0,157.0,171.0,180.0,222.0,196.0,235.0,0.6731737823657813
10.0,10.0,157.0,171.0,180.0,222.0,196.0,235.0,0.6729594356713937
10.0,10.0,157.0,171.0,180.0,222.0,196.0,235.0,0.6729347625993578
10.0,10.0,157.0,211.0,200.0,260.0,238.0,290.0,0.9059616775210462
10.0,10.0,157.0,211.0,200.0,260.0,238.0,290.0,0.9058828323407035
10.0,10.0,157.0,211.0,200.0,260.0,238.0,290.0,0.9065671628896388
10.0,10.0,157.0,211.0,200.0,260.0,238.0,290.0,0.9061551073872607
10.0,10.0,157.0,211.0,200.0,260.0,238.0,290.0,0.9049809627443408
10.0,10.0,157.0,211.0,200.0,260.0,238.0,290.0,0.9064925019539827
10.0,10.0,157.0,211.0,200.0,260.0,238.0,290.0,0.906783747739885
10.0,10.0,157.0,211.0,200.0,260.0,238.0,290.0,0.9064908336811555
10.0,10.0,157.0,211.0,200.0,260.0,238.0,290.0,0.9063817694846557
10.0,10.0,157.0,211.0,200.0,260.0,238.0,290.0,0.9063954187796306
