Target Index,TimeOfDay,Ego Speed,TrafficAmount,Keep Lane,Weather,Ultrasound,Damage,Distance,Lidar
9.0,0.81,24.0,1.0,0.0,0.0,9999.900390625,1.9818941354751587,483.5217706079488,53.665634
9.0,0.81,24.0,1.0,0.0,0.0,9999.900390625,1.9893733263015747,483.6893817913168,53.53476
9.0,0.81,24.0,1.0,0.0,0.0,9999.900390625,1.9924408197402954,483.8323293987757,52.231213
9.0,0.85,28.0,5.0,0.0,3.0,9999.900390625,1214.4367980957031,474.3067272719622,54.034214
9.0,0.85,28.0,5.0,0.0,3.0,9999.900390625,2212.866943359375,474.30853111143335,54.035194
9.0,0.85,28.0,5.0,0.0,3.0,9999.900390625,2159.5626373291016,474.9215765820115,52.557125
9.0,0.85,28.0,5.0,0.0,3.0,9999.900390625,2160.765182495117,581.0542339907164,104.76449
9.0,0.85,28.0,5.0,0.0,3.0,9999.900390625,1193.5154571533203,474.09260440496183,52.791218
9.0,0.85,28.0,5.0,0.0,3.0,9999.900390625,2176.9178009033203,474.8163384730474,52.37181
9.0,0.85,28.0,5.0,0.0,3.0,9999.900390625,2168.61083984375,475.02502101260063,52.24983
9.0,0.85,28.0,5.0,0.0,3.0,9999.900390625,2178.8848876953125,473.95507862446857,53.816517
9.0,0.85,28.0,5.0,0.0,3.0,9999.900390625,2210.477798461914,474.7399090031034,52.69548
9.0,0.85,28.0,5.0,0.0,3.0,9999.900390625,1194.2269134521484,473.7223390940046,53.250053
9.0,0.94,48.0,0.0,0.0,2.0,9999.900390625,1166.0158386230469,472.9285802496387,53.324055
9.0,0.94,48.0,0.0,0.0,2.0,9999.900390625,1174.1055755615234,472.16851939111433,53.855816
9.0,0.94,48.0,0.0,0.0,2.0,9999.900390625,1173.2151794433594,471.9842988078645,53.87028
9.0,0.94,48.0,0.0,0.0,2.0,9999.900390625,1237.7274627685547,472.83695008868443,53.722095
9.0,0.94,48.0,0.0,0.0,2.0,9999.900390625,1180.7237548828125,473.59686821727587,52.78493
9.0,0.94,48.0,0.0,0.0,2.0,9999.900390625,1182.1523895263672,473.25462619776715,50.846348
9.0,0.94,48.0,0.0,0.0,2.0,9999.900390625,1183.8038177490234,473.5475632216933,54.360527
9.0,0.94,48.0,0.0,0.0,2.0,9999.900390625,1177.2147216796875,471.694358669204,53.671253
9.0,0.94,48.0,0.0,0.0,2.0,9999.900390625,1182.1060180664062,472.9317572237398,50.812153
9.0,0.94,48.0,0.0,0.0,2.0,9999.900390625,1184.2506408691406,472.7322291006323,53.567
9.0,0.97,50.0,9.0,1.0,6.0,9999.900390625,14967.09716796875,593.3634853522348,105.269844
9.0,0.97,50.0,9.0,1.0,6.0,0.24745520949363708,13361.11279296875,645.6168135063233,109.560585
9.0,0.97,50.0,9.0,1.0,6.0,1.9780141115188599,16410.14501953125,628.1988526982875,108.91391
9.0,0.97,50.0,9.0,1.0,6.0,9999.900390625,27235.65234375,576.4253846235357,103.844376
9.0,0.97,50.0,9.0,1.0,6.0,4.807986736297607,22262.4599609375,556.6448792533088,101.412704
9.0,0.97,50.0,9.0,1.0,6.0,9999.900390625,23722.64453125,558.1586957922211,102.17253
9.0,0.97,50.0,9.0,1.0,6.0,2.75283145904541,21426.109375,568.3704299379726,103.654495
9.0,0.97,50.0,9.0,1.0,6.0,9999.900390625,15180.6689453125,629.1026121405251,109.28677
9.0,0.97,50.0,9.0,1.0,6.0,2.8765454292297363,17845.8876953125,622.3452767870078,107.53402
9.0,0.97,50.0,9.0,1.0,6.0,2.7382147312164307,29030.40234375,566.3500538211225,103.337975
9.0,0.99,22.0,9.0,0.0,6.0,9999.900390625,9119.51318359375,521.1467483434114,78.81796
9.0,0.99,22.0,9.0,0.0,6.0,9999.900390625,5.901907444000244,492.57068854207324,57.55281
9.0,0.99,22.0,9.0,0.0,6.0,9999.900390625,57.76877975463867,493.1955972884295,57.65817
9.0,0.99,22.0,9.0,0.0,6.0,9999.900390625,0.061868906021118164,492.27573792458827,57.633644
9.0,0.99,22.0,9.0,0.0,6.0,9999.900390625,0.06941534578800201,493.01421913793934,57.6974
9.0,0.99,22.0,9.0,0.0,6.0,9999.900390625,0.06863459944725037,492.77144017910933,57.598892
9.0,0.99,22.0,9.0,0.0,6.0,9999.900390625,58.40312957763672,492.6075676513576,57.970043
9.0,0.99,22.0,9.0,0.0,6.0,9999.900390625,68.3793716430664,492.49232018795317,57.811413
9.0,0.99,22.0,9.0,0.0,6.0,9999.900390625,7090.631591796875,636.4979258150373,109.16174
9.0,0.99,22.0,9.0,0.0,6.0,9999.900390625,10289.517578125,667.064168284716,109.254074
10.0,0.05,21.0,3.0,0.0,4.0,9999.900390625,5.811556339263916,642.1068707978817,58.01241
10.0,0.05,21.0,3.0,0.0,4.0,9999.900390625,0.03628171980381012,640.4167955678319,57.5445
10.0,0.05,21.0,3.0,0.0,4.0,9999.900390625,2.323307991027832,640.3059346246222,57.93084
10.0,0.05,21.0,3.0,0.0,4.0,9999.900390625,0.034116409718990326,639.6961297966217,62.343975
10.0,0.05,21.0,3.0,0.0,4.0,9999.900390625,10522.05712890625,792.3901061387581,109.70246
10.0,0.05,21.0,3.0,0.0,4.0,9999.900390625,63.682979583740234,640.4254591485123,57.742027
10.0,0.05,21.0,3.0,0.0,4.0,9999.900390625,1.2525055408477783,640.4142014842046,57.49041
10.0,0.05,21.0,3.0,0.0,4.0,9999.900390625,0.027943091467022896,638.034963356044,56.576347
10.0,0.05,21.0,3.0,0.0,4.0,9999.900390625,0.03085933066904545,639.3894487673635,62.062275
10.0,0.05,21.0,3.0,0.0,4.0,9999.900390625,0.035066157579422,639.2853763940836,60.301765
10.0,0.14,39.0,6.0,0.0,0.0,9999.900390625,19370.25390625,677.710954916372,100.1183
10.0,0.14,39.0,6.0,0.0,0.0,9999.900390625,17339.3837890625,652.7373477168973,65.526764
10.0,0.14,39.0,6.0,0.0,0.0,9999.900390625,15265.2587890625,748.2147327750668,105.936935
10.0,0.14,39.0,6.0,0.0,0.0,9999.900390625,1234.2938079833984,617.3177822618703,47.36672
10.0,0.14,39.0,6.0,0.0,0.0,4.728365898132324,21865.7490234375,685.7044407040142,99.54585
10.0,0.14,39.0,6.0,0.0,0.0,9999.900390625,1185.7079772949219,619.1644882912112,54.141987
10.0,0.14,39.0,6.0,0.0,0.0,9999.900390625,17615.90234375,672.3818052795232,97.8104
10.0,0.14,39.0,6.0,0.0,0.0,9999.900390625,18381.7060546875,665.0797127884257,76.58019
10.0,0.14,39.0,6.0,0.0,0.0,9999.900390625,16973.1728515625,733.6152508683633,105.018
10.0,0.14,39.0,6.0,0.0,0.0,2.529247283935547,14521.6181640625,701.8704452684057,101.37773
10.0,0.15,22.0,8.0,1.0,4.0,9999.900390625,13084.708984375,759.1237375288198,109.03303
10.0,0.15,22.0,8.0,1.0,4.0,9999.900390625,14003.89111328125,745.4150219323082,106.20944
10.0,0.15,22.0,8.0,1.0,4.0,9999.900390625,15315.51220703125,759.3588666015077,109.05256
10.0,0.15,22.0,8.0,1.0,4.0,9999.900390625,12821.54833984375,746.3572315728841,106.27706
10.0,0.15,22.0,8.0,1.0,4.0,9999.900390625,5620.378173828125,917.0628435956755,109.79742
10.0,0.15,22.0,8.0,1.0,4.0,2.101670265197754,14593.90185546875,778.9751095939051,109.51632
10.0,0.15,22.0,8.0,1.0,4.0,3.6120378971099854,17301.0439453125,713.999615173041,104.65017
10.0,0.15,22.0,8.0,1.0,4.0,2.661930799484253,14719.962890625,793.021297243823,109.21982
10.0,0.15,22.0,8.0,1.0,4.0,9999.900390625,13305.4462890625,696.7062147030003,101.9223
10.0,0.15,22.0,8.0,1.0,4.0,9999.900390625,12844.49658203125,764.2519500597032,109.73036
10.0,0.18,35.0,7.0,1.0,1.0,1.7706584930419922,26134.095703125,707.2652185431908,103.62044
10.0,0.18,35.0,7.0,1.0,1.0,9999.900390625,36922.07421875,683.1574543367698,100.11443
10.0,0.18,35.0,7.0,1.0,1.0,2.3785834312438965,15238.603515625,715.3586095576355,103.95191
10.0,0.18,35.0,7.0,1.0,1.0,4.232687950134277,39431.51171875,698.4007892850673,102.39448
10.0,0.18,35.0,7.0,1.0,1.0,1.8103606700897217,30896.279296875,701.1676767734759,101.88278
10.0,0.18,35.0,7.0,1.0,1.0,2.613722801208496,23952.888671875,713.9706436604437,104.161995
10.0,0.18,35.0,7.0,1.0,1.0,9999.900390625,15418.0458984375,740.4874802996011,105.723274
10.0,0.18,35.0,7.0,1.0,1.0,9999.900390625,66096.5,684.314339764078,100.11871
10.0,0.18,35.0,7.0,1.0,1.0,9999.900390625,30229.271484375,656.1598162634135,68.88941
10.0,0.18,35.0,7.0,1.0,1.0,9999.900390625,17495.6875,773.7417543578763,109.40813
10.0,0.21,47.0,9.0,1.0,3.0,9999.900390625,10861.7197265625,739.4493127935905,106.2081
10.0,0.21,47.0,9.0,1.0,3.0,9999.900390625,17523.6259765625,725.013280199972,103.84679
10.0,0.21,47.0,9.0,1.0,3.0,9999.900390625,14891.203125,768.4482936687592,109.35505
10.0,0.21,47.0,9.0,1.0,3.0,9999.900390625,17291.294921875,809.2286332399672,109.24258
10.0,0.21,47.0,9.0,1.0,3.0,9999.900390625,15934.2177734375,740.7824532077677,105.8394
10.0,0.21,47.0,9.0,1.0,3.0,9999.900390625,15907.89208984375,739.1218086517631,106.28323
10.0,0.21,47.0,9.0,1.0,3.0,2.559138059616089,37629.1484375,715.4914732014629,105.27425
10.0,0.21,47.0,9.0,1.0,3.0,4.154541969299316,13812.8916015625,804.2908662810286,109.21278
10.0,0.21,47.0,9.0,1.0,3.0,9999.900390625,5625.1917724609375,831.8863557627351,109.184814
10.0,0.21,47.0,9.0,1.0,3.0,9999.900390625,14569.9404296875,809.4875047820914,109.333984
10.0,0.31,49.0,1.0,1.0,6.0,9999.900390625,2176.8250427246094,641.984692325062,56.277485
10.0,0.31,49.0,1.0,1.0,6.0,9999.900390625,2178.1331634521484,641.9972405388913,56.37277
10.0,0.31,49.0,1.0,1.0,6.0,9999.900390625,2171.1646423339844,641.5814937530099,55.051563
10.0,0.31,49.0,1.0,1.0,6.0,9999.900390625,2178.9794158935547,640.1325789711627,54.555054
10.0,0.31,49.0,1.0,1.0,6.0,9999.900390625,2176.695770263672,640.814713078939,54.852715
10.0,0.31,49.0,1.0,1.0,6.0,9999.900390625,2183.1026458740234,641.8188221600682,56.19324
10.0,0.31,49.0,1.0,1.0,6.0,9999.900390625,2176.4032440185547,641.9658198297075,56.493763
10.0,0.31,49.0,1.0,1.0,6.0,9999.900390625,2180.7005462646484,640.0113528133602,60.6548
10.0,0.31,49.0,1.0,1.0,6.0,9999.900390625,2176.6544342041016,641.4065569948455,55.660637
10.0,0.31,49.0,1.0,1.0,6.0,9999.900390625,1106.4015808105469,640.7027492070346,54.60452
10.0,0.36,21.0,7.0,1.0,6.0,9999.900390625,13194.8544921875,766.1068838448152,109.361015
10.0,0.36,21.0,7.0,1.0,6.0,9999.900390625,13535.5537109375,757.5553961684977,108.77741
10.0,0.36,21.0,7.0,1.0,6.0,9999.900390625,14465.830078125,809.9748203193948,109.235756
10.0,0.36,21.0,7.0,1.0,6.0,9999.900390625,13067.752685546875,768.5746627657069,109.18714
10.0,0.36,21.0,7.0,1.0,6.0,9999.900390625,5725.9666748046875,916.7356963190617,109.29898
10.0,0.36,21.0,7.0,1.0,6.0,4.715447425842285,13400.22216796875,804.2969816115475,109.29278
10.0,0.36,21.0,7.0,1.0,6.0,9999.900390625,18180.625,709.4100180741184,103.99514
10.0,0.36,21.0,7.0,1.0,6.0,9999.900390625,13284.1494140625,799.7417731147256,109.21358
10.0,0.36,21.0,7.0,1.0,6.0,3.5757932662963867,12488.43212890625,798.405133185151,109.533424
10.0,0.36,21.0,7.0,1.0,6.0,9999.900390625,12306.712890625,723.1757745980432,104.16595
10.0,0.41,50.0,5.0,0.0,2.0,9999.900390625,12881.068359375,650.1347599632727,64.87834
10.0,0.41,50.0,5.0,0.0,2.0,9999.900390625,16946.6171875,667.7761746906851,84.47813
10.0,0.41,50.0,5.0,0.0,2.0,9999.900390625,17920.427734375,669.3143527958546,94.6864
10.0,0.41,50.0,5.0,0.0,2.0,9999.900390625,13911.26806640625,685.6977779003226,100.11362
10.0,0.41,50.0,5.0,0.0,2.0,9999.900390625,2525.8703002929688,627.9041000360663,51.742496
10.0,0.41,50.0,5.0,0.0,2.0,1.8916019201278687,22093.49609375,705.912606362205,102.79346
10.0,0.41,50.0,5.0,0.0,2.0,9999.900390625,19402.666015625,708.3539449986434,103.87694
10.0,0.41,50.0,5.0,0.0,2.0,9999.900390625,11778.12451171875,668.2041818330146,94.66294
10.0,0.41,50.0,5.0,0.0,2.0,9999.900390625,26823.7421875,685.5624916907304,99.84034
10.0,0.41,50.0,5.0,0.0,2.0,9999.900390625,35870.310546875,707.0107727956548,103.525314
10.0,0.46,29.0,4.0,1.0,4.0,9999.900390625,5207.698989868164,646.3295598951825,59.570545
10.0,0.46,29.0,4.0,1.0,4.0,1.1700199842453003,26670.91796875,694.3109761478751,100.374435
10.0,0.46,29.0,4.0,1.0,4.0,9999.900390625,24802.8017578125,699.2669863788334,102.04994
10.0,0.46,29.0,4.0,1.0,4.0,2.0871522426605225,15928.8935546875,926.9176135870839,109.158676
10.0,0.46,29.0,4.0,1.0,4.0,3.861374616622925,15761.17919921875,784.9131087974631,109.53721
10.0,0.46,29.0,4.0,1.0,4.0,9999.900390625,24909.5400390625,709.974594704944,104.66774
10.0,0.46,29.0,4.0,1.0,4.0,1.4816867113113403,24062.873046875,701.5170886533582,101.890236
10.0,0.46,29.0,4.0,1.0,4.0,3.8243958950042725,14095.10400390625,796.8490428420016,109.16332
10.0,0.46,29.0,4.0,1.0,4.0,9999.900390625,16553.3564453125,703.0393464688881,103.2818
10.0,0.46,29.0,4.0,1.0,4.0,9999.900390625,35718.396484375,694.7404816245618,100.13726
10.0,0.56,36.0,4.0,0.0,5.0,2.3686318397521973,19798.0673828125,696.7449906199054,99.22979
10.0,0.56,36.0,4.0,0.0,5.0,2.3747758865356445,21463.4052734375,680.9622561702129,100.04396
10.0,0.56,36.0,4.0,0.0,5.0,9999.900390625,23418.9306640625,680.6006894036655,99.156876
10.0,0.56,36.0,4.0,0.0,5.0,9999.900390625,2186.9011840820312,621.3307617294396,51.300762
10.0,0.56,36.0,4.0,0.0,5.0,9999.900390625,1234.2298278808594,624.3943512320757,53.32191
10.0,0.56,36.0,4.0,0.0,5.0,9999.900390625,21306.5712890625,653.5045613478397,67.712364
10.0,0.56,36.0,4.0,0.0,5.0,9999.900390625,17374.818359375,710.8573268279353,104.04019
10.0,0.56,36.0,4.0,0.0,5.0,9999.900390625,22059.185546875,679.3225851799723,99.38499
10.0,0.56,36.0,4.0,0.0,5.0,9999.900390625,1228.15771484375,627.7490940750638,53.587273
10.0,0.56,36.0,4.0,0.0,5.0,3.874934434890747,18052.4013671875,702.4535185068945,101.71101
10.0,0.57,31.0,5.0,0.0,1.0,9999.900390625,26858.30859375,673.2127065126656,94.66419
10.0,0.57,31.0,5.0,0.0,1.0,9999.900390625,18702.0966796875,676.0864990233365,99.11542
10.0,0.57,31.0,5.0,0.0,1.0,9999.900390625,9840.5341796875,629.4576041213393,56.211906
10.0,0.57,31.0,5.0,0.0,1.0,9999.900390625,1287.68310546875,621.5438567504519,51.455265
10.0,0.57,31.0,5.0,0.0,1.0,3.309323787689209,21982.0341796875,697.8288451491584,101.13596
10.0,0.57,31.0,5.0,0.0,1.0,9999.900390625,9181.1533203125,701.8298729594554,101.35395
10.0,0.57,31.0,5.0,0.0,1.0,9999.900390625,1170.676025390625,620.6422831552588,53.71564
10.0,0.57,31.0,5.0,0.0,1.0,9999.900390625,15776.3818359375,736.2888469832785,106.09093
10.0,0.57,31.0,5.0,0.0,1.0,9999.900390625,3443.18505859375,648.5192568579239,62.552753
10.0,0.57,31.0,5.0,0.0,1.0,9999.900390625,13965.3564453125,757.7732949593066,108.18216
10.0,0.6,47.0,2.0,0.0,5.0,9999.900390625,1294.8260498046875,622.60039500557,52.39889
10.0,0.6,47.0,2.0,0.0,5.0,9999.900390625,1177.9367980957031,620.4632653005895,54.333237
10.0,0.6,47.0,2.0,0.0,5.0,9999.900390625,1286.140625,622.3963354196603,53.896564
10.0,0.6,47.0,2.0,0.0,5.0,9999.900390625,1169.276596069336,621.0989271984777,51.272564
10.0,0.6,47.0,2.0,0.0,5.0,9999.900390625,2329.300506591797,620.8055569228499,53.04102
10.0,0.6,47.0,2.0,0.0,5.0,9999.900390625,2317.8255004882812,621.3148154263149,53.598705
10.0,0.6,47.0,2.0,0.0,5.0,9999.900390625,2278.5557250976562,625.8131939078934,53.69618
10.0,0.6,47.0,2.0,0.0,5.0,9999.900390625,1232.2184600830078,622.9562580435969,51.992886
10.0,0.6,47.0,2.0,0.0,5.0,2.1825077533721924,31820.59375,708.0174396650395,103.67963
10.0,0.6,47.0,2.0,0.0,5.0,9999.900390625,2364.7735290527344,621.4658776910627,53.598225
10.0,0.69,45.0,8.0,0.0,5.0,9999.900390625,18283.1669921875,709.1633609673125,103.78502
10.0,0.69,45.0,8.0,0.0,5.0,9999.900390625,14532.130859375,698.0059202266116,101.54291
10.0,0.69,45.0,8.0,0.0,5.0,9999.900390625,18184.2763671875,702.2000263030708,101.91147
10.0,0.69,45.0,8.0,0.0,5.0,4.950136661529541,12939.09326171875,669.8613466830919,94.66943
10.0,0.69,45.0,8.0,0.0,5.0,1.4333698749542236,16817.0400390625,795.9246650882499,109.23549
10.0,0.69,45.0,8.0,0.0,5.0,9999.900390625,13013.77392578125,795.9346934099914,109.20798
10.0,0.69,45.0,8.0,0.0,5.0,4.755900859832764,13912.3701171875,767.6752380469309,109.18838
10.0,0.69,45.0,8.0,0.0,5.0,9999.900390625,17344.6796875,735.7676601587949,106.07184
10.0,0.69,45.0,8.0,0.0,5.0,9999.900390625,22824.3408203125,707.2393122044508,103.301994
10.0,0.69,45.0,8.0,0.0,5.0,9999.900390625,18340.4931640625,691.9260375239589,100.131775
10.0,0.71,27.0,1.0,0.0,0.0,9999.900390625,1025.4358558654785,621.5491727115221,53.822243
10.0,0.71,27.0,1.0,0.0,0.0,9999.900390625,1029.924180984497,623.0076203037014,51.812138
10.0,0.71,27.0,1.0,0.0,0.0,9999.900390625,1030.0909461975098,622.2475452345888,51.501945
10.0,0.71,27.0,1.0,0.0,0.0,9999.900390625,1031.582103729248,622.82803253318,54.247383
10.0,0.71,27.0,1.0,0.0,0.0,9999.900390625,1031.5777702331543,622.2375624425426,54.210724
10.0,0.71,27.0,1.0,0.0,0.0,9999.900390625,1027.654001235962,622.5539529543587,54.106094
10.0,0.71,27.0,1.0,0.0,0.0,9999.900390625,1036.1030387878418,622.9965614942416,52.529865
10.0,0.71,27.0,1.0,0.0,0.0,9999.900390625,1027.0913543701172,621.872975683048,53.831764
10.0,0.71,27.0,1.0,0.0,0.0,9999.900390625,1030.90309715271,620.4044046328087,53.573395
10.0,0.71,27.0,1.0,0.0,0.0,9999.900390625,1032.3433990478516,621.5198436280862,53.27293
10.0,0.76,48.0,1.0,0.0,0.0,9999.900390625,1172.9717102050781,619.9374857666122,52.94977
10.0,0.76,48.0,1.0,0.0,0.0,9999.900390625,2240.3570861816406,619.8619054957484,53.735973
10.0,0.76,48.0,1.0,0.0,0.0,9999.900390625,1182.8673553466797,620.5522754088776,53.798332
10.0,0.76,48.0,1.0,0.0,0.0,9999.900390625,2238.075393676758,620.5803314920428,53.52757
10.0,0.76,48.0,1.0,0.0,0.0,9999.900390625,1163.6002197265625,620.2058899639361,53.600914
10.0,0.76,48.0,1.0,0.0,0.0,9999.900390625,1174.3707275390625,621.1427942675709,53.767044
10.0,0.76,48.0,1.0,0.0,0.0,9999.900390625,1234.743911743164,626.9966361868089,53.15836
10.0,0.76,48.0,1.0,0.0,0.0,9999.900390625,11817.19677734375,650.6289167552525,69.5019
10.0,0.76,48.0,1.0,0.0,0.0,9999.900390625,1169.2350311279297,619.1928072517519,55.39
10.0,0.76,48.0,1.0,0.0,0.0,9999.900390625,1178.7139892578125,620.8933645043497,52.68056
10.0,0.78,32.0,10.0,1.0,5.0,1.0333465337753296,20637.435546875,713.5085744837155,104.12358
10.0,0.78,32.0,10.0,1.0,5.0,3.2771003246307373,30616.482421875,709.0773612173767,104.27395
10.0,0.78,32.0,10.0,1.0,5.0,9999.900390625,15345.5234375,726.0634105795025,104.331726
10.0,0.78,32.0,10.0,1.0,5.0,2.03100323677063,16267.91796875,732.7040202776856,104.60187
10.0,0.78,32.0,10.0,1.0,5.0,1.304627537727356,48107.59765625,714.9949136813267,104.60927
10.0,0.78,32.0,10.0,1.0,5.0,2.6982510089874268,19048.8994140625,723.6007320030583,104.5821
10.0,0.78,32.0,10.0,1.0,5.0,9999.900390625,26913.650390625,659.8027742042091,72.27972
10.0,0.78,32.0,10.0,1.0,5.0,2.7736599445343018,35886.1328125,707.3760622970375,103.8387
10.0,0.78,32.0,10.0,1.0,5.0,2.629420042037964,24643.5517578125,788.0184798155875,102.12996
10.0,0.78,32.0,10.0,1.0,5.0,1.7928824424743652,30643.8828125,707.467764977055,104.26919
10.0,0.88,33.0,6.0,1.0,2.0,9999.900390625,15929.94140625,789.0810784777146,109.562035
10.0,0.88,33.0,6.0,1.0,2.0,9999.900390625,16215.35498046875,780.2400271109693,109.250336
10.0,0.88,33.0,6.0,1.0,2.0,9999.900390625,19932.78125,786.1797644048295,109.18921
10.0,0.88,33.0,6.0,1.0,2.0,9999.900390625,15381.517578125,716.8125500087028,104.886116
10.0,0.88,33.0,6.0,1.0,2.0,2.517253875732422,22718.2412109375,768.3735217691759,109.18575
10.0,0.88,33.0,6.0,1.0,2.0,1.8807792663574219,20664.6337890625,715.3432427651627,104.565636
10.0,0.88,33.0,6.0,1.0,2.0,9999.900390625,5739.089599609375,915.0239368290955,109.23387
10.0,0.88,33.0,6.0,1.0,2.0,2.4522480964660645,21657.9296875,745.492190434895,107.309555
10.0,0.88,33.0,6.0,1.0,2.0,2.238461494445801,36846.93359375,705.3113830749618,103.05657
10.0,0.88,33.0,6.0,1.0,2.0,9999.900390625,13634.8828125,812.2646987972047,109.19392
10.0,0.88,45.0,9.0,0.0,0.0,9999.900390625,34727.375,683.0075971579494,100.10339
10.0,0.88,45.0,9.0,0.0,0.0,9999.900390625,12430.0693359375,660.5732160154142,73.68078
10.0,0.88,45.0,9.0,0.0,0.0,4.963942527770996,27782.84375,809.0390876272908,109.2383
10.0,0.88,45.0,9.0,0.0,0.0,9999.900390625,15416.3359375,739.2881398219275,105.97283
10.0,0.88,45.0,9.0,0.0,0.0,9999.900390625,15873.875,806.7621725571906,109.52184
10.0,0.88,45.0,9.0,0.0,0.0,9999.900390625,16630.8623046875,713.1793144510609,104.33617
10.0,0.88,45.0,9.0,0.0,0.0,9999.900390625,18173.939453125,727.2076976867688,103.87424
10.0,0.88,45.0,9.0,0.0,0.0,9999.900390625,9335.897705078125,790.6020623276266,109.55043
10.0,0.88,45.0,9.0,0.0,0.0,9999.900390625,12278.92822265625,753.6879766422978,107.30753
10.0,0.88,45.0,9.0,0.0,0.0,9999.900390625,13827.5537109375,794.2019886524018,109.20916
10.0,0.99,30.0,3.0,1.0,1.0,9999.900390625,26439.474609375,701.2556239991479,102.61016
10.0,0.99,30.0,3.0,1.0,1.0,9999.900390625,2173.2015228271484,642.5163063797908,56.59109
10.0,0.99,30.0,3.0,1.0,1.0,9999.900390625,2173.2372131347656,641.6808594163859,54.97427
10.0,0.99,30.0,3.0,1.0,1.0,9999.900390625,16694.2412109375,679.0797953722757,100.10507
10.0,0.99,30.0,3.0,1.0,1.0,2.263484001159668,32448.21875,694.8553576309213,100.3694
10.0,0.99,30.0,3.0,1.0,1.0,2.8158159255981445,22736.423828125,696.4795454946835,101.425125
10.0,0.99,30.0,3.0,1.0,1.0,9999.900390625,2171.416458129883,642.7210752728508,56.286858
10.0,0.99,30.0,3.0,1.0,1.0,9999.900390625,17109.70556640625,687.9220946821861,100.11356
10.0,0.99,30.0,3.0,1.0,1.0,2.663433074951172,16950.01904296875,679.6911659311756,100.120476
10.0,0.99,30.0,3.0,1.0,1.0,9999.900390625,16504.82373046875,783.4016913833779,109.284325
11.0,0.04,22.0,7.0,1.0,2.0,9999.900390625,19136.529296875,585.8469963023846,103.763435
11.0,0.04,22.0,7.0,1.0,2.0,3.5065462589263916,14591.421875,583.3699503980476,104.49427
11.0,0.04,22.0,7.0,1.0,2.0,9999.900390625,19422.7236328125,594.9908066201784,104.73058
11.0,0.04,22.0,7.0,1.0,2.0,9999.900390625,14303.8232421875,674.691897716599,109.337494
11.0,0.04,22.0,7.0,1.0,2.0,2.2911744117736816,23832.8388671875,584.2864371927233,104.46568
11.0,0.04,22.0,7.0,1.0,2.0,2.8272249698638916,17689.1748046875,583.8024542265076,104.395546
11.0,0.04,22.0,7.0,1.0,2.0,1.5619044303894043,13789.28857421875,650.0444590243324,109.14931
11.0,0.04,22.0,7.0,1.0,2.0,9999.900390625,14381.634765625,593.9763869656172,104.574234
11.0,0.04,22.0,7.0,1.0,2.0,9999.900390625,16567.79931640625,653.552822162394,109.1539
11.0,0.04,22.0,7.0,1.0,2.0,2.32464861869812,15031.57861328125,659.5338497069639,109.21912
11.0,0.04,48.0,0.0,1.0,1.0,9999.900390625,1109.5376739501953,504.76854918579886,57.35134
11.0,0.04,48.0,0.0,1.0,1.0,9999.900390625,2179.7422790527344,504.03921032665585,56.57641
11.0,0.04,48.0,0.0,1.0,1.0,9999.900390625,1107.131446838379,504.0307463655149,56.41567
11.0,0.04,48.0,0.0,1.0,1.0,9999.900390625,2177.462860107422,500.3712114154118,59.53633
11.0,0.04,48.0,0.0,1.0,1.0,9999.900390625,1107.0871276855469,501.2524014442829,54.00024
11.0,0.04,48.0,0.0,1.0,1.0,9999.900390625,2178.4886322021484,502.39149007446144,55.378086
11.0,0.04,48.0,0.0,1.0,1.0,9999.900390625,2177.2472229003906,499.87533504678436,59.727272
11.0,0.04,48.0,0.0,1.0,1.0,9999.900390625,1105.9598388671875,502.31711004976,55.474834
11.0,0.04,48.0,0.0,1.0,1.0,9999.900390625,2181.067352294922,503.56224578720435,55.76004
11.0,0.04,48.0,0.0,1.0,1.0,9999.900390625,1104.6414642333984,503.2467945026472,55.704098
11.0,0.05,47.0,4.0,1.0,3.0,9999.900390625,15684.52685546875,605.0379471306007,104.14759
11.0,0.05,47.0,4.0,1.0,3.0,9999.900390625,17813.79296875,560.6649569809085,100.114746
11.0,0.05,47.0,4.0,1.0,3.0,9999.900390625,14359.212890625,675.0960430000783,109.26787
11.0,0.05,47.0,4.0,1.0,3.0,9999.900390625,16288.16455078125,618.1994070306517,106.26273
11.0,0.05,47.0,4.0,1.0,3.0,9999.900390625,16137.61669921875,667.3056398909949,109.459595
11.0,0.05,47.0,4.0,1.0,3.0,9999.900390625,38757.587890625,537.7304998624111,97.281425
11.0,0.05,47.0,4.0,1.0,3.0,9999.900390625,16905.4990234375,628.8954962224224,106.695526
11.0,0.05,47.0,4.0,1.0,3.0,3.4685864448547363,18679.1513671875,604.5796517777931,105.223595
11.0,0.05,47.0,4.0,1.0,3.0,9999.900390625,4790.6116943359375,806.1545374002359,109.55446
11.0,0.05,47.0,4.0,1.0,3.0,9999.900390625,18030.724609375,609.7802187027381,105.17343
11.0,0.07,28.0,5.0,1.0,0.0,1.8791859149932861,23945.8759765625,571.4131512944443,102.39698
11.0,0.07,28.0,5.0,1.0,0.0,1.9452145099639893,23497.658203125,583.2117584775301,104.19796
11.0,0.07,28.0,5.0,1.0,0.0,2.520907163619995,24460.59375,568.2590866773447,101.97886
11.0,0.07,28.0,5.0,1.0,0.0,9999.900390625,1103.402587890625,504.7278356769296,56.531143
