Weather1,Weather2,Weather3,Ego,NonEgo,Front,Back,Opposite,F1,F2,F3,F4
4,38,63,31,21,4,3,1,0.067003312,-77.53176422,-1686,0
4,48,86,34,17,1,2,0,0.289032998,-63.51265259,0,0
4,48,86,34,17,1,2,0,0.289034139,-64.66366882,0,0
4,48,86,34,17,1,2,0,0.289032895,-64.21499176,0,0
4,48,86,34,17,1,2,0,0.289033724,-61.5635025,0,0
4,48,86,34,17,1,2,0,0.289032895,-64.39052887,0,0
4,48,86,34,17,1,2,0,0.289033776,-84.32924194,0,0
4,48,86,34,17,1,2,0,0.289034294,-62.90757294,0,0
4,48,86,34,17,1,2,0,0.289034709,-65.00619812,0,0
4,48,86,34,17,1,2,0,0.289033361,-63.10310669,0,0
4,48,86,34,17,1,2,0,0.289034709,-63.86761017,0,0
4,48,86,34,17,1,2,0,0.289032895,-64.33344574,0,0
4,48,86,34,17,1,2,0,0.289034709,-64.56093903,0,0
4,48,86,34,17,1,2,0,0.289032895,-63.42847748,0,0
4,48,86,34,17,1,2,0,0.289033465,-63.29220123,0,0
4,48,86,34,17,1,2,0,0.289033568,-63.67520447,0,0
4,48,86,34,17,1,2,0,0.289032791,-64.2666275,0,0
4,48,86,34,17,1,2,0,0.289033465,-63.17819519,0,0
4,48,86,34,17,1,2,0,0.289032895,-62.8546936,0,0
4,48,86,34,17,1,2,0,0.28903305,-62.61558075,0,0
4,48,86,34,17,1,2,0,0.289033154,-65.15186615,0,0
4,56,13,34,23,3,0,2,0.28903445,-75.50329895,0,0
4,56,13,34,23,3,0,2,0.289034346,-84.10112305,0,0
4,56,13,34,23,3,0,2,0.289032895,-77.81383057,0,0
4,56,13,34,23,3,0,2,0.289032791,-82.19677277,0,0
4,56,13,34,23,3,0,2,0.289033879,-81.6885788,0,0
4,56,13,34,23,3,0,2,0.289032895,-82.20646973,0,0
4,56,13,34,23,3,0,2,0.28903419,-77.29156036,0,0
4,56,13,34,23,3,0,2,0.289033206,-82.95021362,0,0
4,56,13,34,23,3,0,2,0.289032791,-82.26113434,0,0
4,56,13,34,23,3,0,2,0.289033154,-82.50513,0,0
4,72,2,2,19,1,0,3,0.289037404,-64.56447144,0,0
4,72,2,2,19,1,0,3,0.289037611,-65.00646515,0,0
4,72,2,2,19,1,0,3,0.289037404,-64.93865509,0,0
4,72,2,2,19,1,0,3,0.2890373,-64.92820282,0,0
4,72,2,2,19,1,0,3,0.144310537,7.163248348,0,0
4,72,2,2,19,1,0,3,-2.695440292,-77.09409637,-3076,-16
4,72,2,2,19,1,0,3,0.289037197,-64.84146423,0,0
4,72,2,2,19,1,0,3,0.289037404,-65.91227264,0,0
4,72,2,2,19,1,0,3,0.2890373,-65.86389465,0,0
4,72,2,2,19,1,0,3,0.289037145,-64.97754211,0,0
4,90,3,34,27,0,2,2,0.289034761,-71.2201416,-1337,0
4,90,3,34,27,0,2,2,0.182130409,-60.86378021,-1516,0
4,90,3,34,27,0,2,2,-0.020033256,-68.81590576,-1415,0
4,90,3,34,27,0,2,2,-0.104931313,-64.83609314,-1302,0
