RoadType,RoadID,ScenarioLength,VehicleFront,VehicleAdjacent,VehicleOpposite,VehicleFrontTwoWheeled,VehicleAdjacentTwoWheeled,VehicleOppositeTwoWheeled,TimeOfDay,Weather,NumberOfPeople,TargetSpeed,Trees,Buildings,Task,Delta_F0,Delta_F1,Delta_F2,Delta_F3,Y0,Y1,Y2,Y3,Y
2,1,0,0,1,0,1,0,1,0,2,1,3,1,1,0,0.00521739130434784,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,0,1,0,1,0,2,1,3,1,1,0,0.012695652173913108,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,0,1,0,1,2,1,1,4,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,1
2,1,0,0,1,0,1,0,1,2,1,1,4,1,1,0,0.062000000000000055,0.0,0.0,0.0,1,0,0,0,1
2,1,0,0,1,0,1,0,1,2,1,1,4,1,1,0,0.07600000000000007,0.0,0.0,0.0,1,0,0,0,1
2,1,0,0,1,0,1,0,1,2,3,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,0,1,0,1,2,5,1,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,0,1,0,1,2,5,1,4,1,1,0,0.0009565217391304115,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,0,1,0,1,2,5,1,4,1,1,0,0.03513043478260869,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,0,1,1,0,1,0,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,1,0,0,0,2,6,1,2,1,1,0,8.695652173917878e-05,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,1,0,0,0,2,6,1,2,1,1,0,0.020000000000000018,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,1,0,0,0,2,6,1,2,1,1,0,0.02930434782608682,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,1,0,0,0,2,6,1,2,1,1,0,0.03669565217391302,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,1,0,0,0,2,6,1,2,1,1,0,0.03930434782608705,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,1,1,0,0,2,5,1,3,1,1,0,0.02713043478260868,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,1,1,0,0,2,5,1,3,1,1,0,0.03026086956521734,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,1,1,0,0,2,5,1,3,1,1,0,0.03973913043478261,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,1,1,0,0,2,5,1,3,1,1,0,0.045217391304347765,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,1,1,0,0,2,5,1,3,1,1,0,0.05026086956521747,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,1,1,0,1,2,0,1,3,1,1,0,0.007391304347826089,0.0,0.0,0.0,1,0,0,0,1
2,1,0,0,1,1,1,0,1,2,0,1,3,1,1,0,0.05713043478260871,0.0,0.0,0.0,1,0,0,0,1
2,1,0,0,1,1,1,0,1,2,0,1,3,1,1,0,0.05904347826086964,0.0,0.0,0.0,1,0,0,0,1
2,1,0,0,1,1,1,0,1,2,0,1,3,1,1,0,0.05956521739130438,0.0,0.0,0.0,1,0,0,0,1
2,1,0,0,1,1,1,0,1,2,0,1,3,1,1,0,0.061043478260869644,0.0,0.0,0.0,1,0,0,0,1
2,1,0,0,1,1,1,0,1,2,0,1,3,1,1,0,0.0879130434782609,0.0,0.0,0.0,1,0,0,0,1
2,1,0,0,1,1,1,1,1,2,6,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,1,0,0,1,1,1,1,1,2,6,0,2,1,1,0,0.05852173913043479,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,0,0,1,0,0,2,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,0,0,1,0,0,2,0,4,1,1,0,8.695652173906776e-05,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,0,0,1,1,0,6,1,2,1,1,0,0.02095652173913054,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,0,0,1,1,0,6,1,2,1,1,0,0.021913043478260952,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,0,0,1,1,0,6,1,2,1,1,0,0.02200000000000002,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,0,0,1,1,2,4,1,4,1,1,0,0.0028695652173913455,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,0,0,0,1,1,2,4,1,4,1,1,0,0.014000000000000012,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,0,0,0,1,1,2,4,1,4,1,1,0,0.06573913043478263,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,0,0,1,0,1,1,6,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,0,1,1,0,0,3,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,0,1,1,0,0,5,1,2,1,1,0,0.02034782608695651,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,0,1,1,0,0,5,1,2,1,1,0,0.040521739130434775,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,0,1,1,0,0,5,1,2,1,1,0,0.04069565217391302,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,0,1,1,0,0,5,1,2,1,1,0,0.04234782608695653,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,0,1,1,0,1,6,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,0,1,1,1,1,1,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,0,1,1,1,1,1,0,2,1,1,0,0.013478260869565273,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,0,1,0,1,4,1,2,1,1,0,0.0036521739130435105,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,0,1,0,1,4,1,2,1,1,0,0.007565217391304335,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,0,1,0,1,4,1,2,1,1,0,0.020086956521739086,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,0,1,0,2,0,1,4,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,0,1,0,1,0,2,0,1,4,1,1,0,0.18652173913043468,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,0,1,0,1,0,2,0,1,4,1,1,0,0.20408695652173903,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,0,1,0,1,0,2,0,1,4,1,1,0,0.6361739130434784,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,0,1,0,1,0,2,5,0,3,1,1,0,8.695652173906776e-05,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,0,1,0,2,5,0,3,1,1,0,0.008000000000000007,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,0,1,0,2,5,0,3,1,1,0,0.023913043478260843,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,0,1,0,2,5,0,3,1,1,0,0.02660869565217394,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,1,0,0,2,0,0,2,1,1,0,0.0006086956521739184,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,1,0,0,2,0,0,2,1,1,0,0.00782608695652176,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,1,0,0,2,0,0,2,1,1,0,0.011304347826087024,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,1,0,1,0,1,1,2,1,1,0,0.007391304347826089,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,1,0,1,0,1,1,2,1,1,0,0.0074782608695652675,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,1,0,1,0,1,1,2,1,1,0,0.02034782608695651,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,1,0,1,2,2,1,2,1,1,0,0.013391304347826094,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,1,0,1,2,2,1,2,1,1,0,0.02191304347826084,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,1,1,1,1,0,1,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,0,1,1,1,1,1,0,1,2,1,1,0,8.695652173906776e-05,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,0,0,0,1,0,3,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,0,0,0,1,0,3,0,3,1,1,0,0.0012173913043478368,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,0,0,1,1,1,1,1,4,1,1,0,0.0879130434782609,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,1,0,0,1,1,1,1,1,4,1,1,0,0.09678260869565214,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,1,0,0,1,1,1,1,1,4,1,1,0,0.14008695652173908,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,1,0,1,1,0,0,0,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,0,1,1,0,0,0,0,3,1,1,0,0.0012173913043478368,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,0,1,1,0,0,4,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,0,0,2,2,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,0,0,2,2,0,4,1,1,0,0.008956521739130308,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,0,0,2,2,0,4,1,1,0,0.023217391304347634,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,0,0,2,2,0,4,1,1,0,0.03608695652173899,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,0,0,2,2,0,4,1,1,0,0.06052173913043468,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,0,0,2,6,1,3,1,1,0,0.03252173913043488,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,1,1,0,0,0,2,6,1,3,1,1,0,0.04965217391304355,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,1,1,0,0,0,2,6,1,3,1,1,0,0.11426086956521742,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,1,1,0,1,0,2,5,0,3,1,1,0,0.0016521739130435087,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,1,0,2,5,0,3,1,1,0,0.004086956521739071,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,1,0,2,5,0,3,1,1,0,0.007391304347826089,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,1,0,2,6,1,2,1,1,0,0.0040000000000000036,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,1,0,2,6,1,2,1,1,0,0.007565217391304335,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,1,0,2,6,1,2,1,1,0,0.022782608695652184,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,1,0,2,6,1,2,1,1,0,0.026347826086956516,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,1,1,0,1,0,4,1,1,0,0.022521739130434648,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,1,1,0,1,0,4,1,1,0,0.030173913043478162,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,1,1,0,4,0,3,1,1,0,0.000782608695652165,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,1,1,0,4,0,3,1,1,0,0.004956521739130415,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,1,1,0,4,0,3,1,1,0,0.005130434782608773,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,1,1,0,4,0,3,1,1,0,0.005304347826086908,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,1,1,2,3,0,2,1,1,0,0.001130434782608769,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,1,1,2,3,0,2,1,1,0,0.014782608695652177,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,0,1,1,2,3,0,2,1,1,0,0.015130434782608781,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,1,0,0,0,5,0,4,1,1,0,0.004086956521739182,0.07,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,1,0,0,0,5,0,4,1,1,0,0.029043478260869726,0.07,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,1,0,0,0,5,0,4,1,1,0,0.029043478260869726,0.09,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,1,0,0,0,5,0,4,1,1,0,0.05591304347826087,0.09,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,1,0,0,2,4,1,3,1,1,0,0.03826086956521735,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,1,1,1,0,0,2,4,1,3,1,1,0,0.09347826086956523,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,1,1,1,0,0,2,4,1,3,1,1,0,0.15095652173913043,0.0,0.0,0.0,1,0,0,0,1
2,1,0,1,1,1,1,1,1,0,0,1,2,1,1,0,0.01669565217391311,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,1,1,1,0,0,1,2,1,1,0,0.017043478260869604,0.0,0.0,0.0,0,0,0,0,0
2,1,0,1,1,1,1,1,1,0,0,1,2,1,1,0,0.01721739130434785,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,2,6,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,0,0,1,1,1,0,4,1,1,0,0.004434782608695675,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,0,0,1,1,1,0,4,1,1,0,0.004956521739130526,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,0,0,1,1,1,0,4,1,1,0,0.006086956521739184,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,0,0,1,1,1,0,4,1,1,0,0.010173913043478366,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,0,0,1,1,4,1,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,0,0,1,2,6,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,0,1,0,0,3,1,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,0,1,0,0,3,1,3,1,1,0,0.007304347826087021,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0.006260869565217431,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0.008173913043478254,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0.017130434782608672,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,0,0,1,2,1,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,0,0,1,4,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,0,1,0,4,0,4,1,1,0,0.0010434782608695903,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,0,1,1,0,1,3,1,1,0,0.0013913043478260834,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,0,1,1,0,1,3,1,1,0,0.00156521739130433,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,0,1,1,0,1,3,1,1,0,0.0028695652173912345,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,0,1,1,0,1,3,1,1,0,0.005826086956521648,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,0,1,1,0,1,3,1,1,0,0.009304347826086912,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,0,1,1,0,1,3,1,1,0,0.011217391304347735,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,0,1,1,6,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,1,1,0,6,0,2,1,1,0,0.0013913043478260834,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,1,1,0,6,0,2,1,1,0,0.00156521739130433,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,1,1,1,0,1,2,1,1,0,0.0002608695652173143,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,1,1,1,0,1,2,1,1,0,0.004347826086956497,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,1,1,1,0,1,2,1,1,0,0.006521739130434745,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,1,1,1,0,1,2,1,1,0,0.009826086956521762,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,1,1,2,3,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,0,1,1,1,2,4,1,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,1,0,0,0,0,1,1,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,1,0,1,0,0,4,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,1,0,1,0,0,4,0,2,1,1,0,0.003391304347826085,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,1,1,0,1,0,0,1,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,1,1,0,1,2,6,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,0,1,1,1,0,2,3,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,0,0,1,2,0,1,2,1,1,0,0.0059130434782608265,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,0,0,1,2,0,1,2,1,1,0,0.006173913043478252,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,0,1,0,1,3,1,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,0,1,0,2,1,1,4,1,1,0,0.004695652173913101,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,0,1,0,2,1,1,4,1,1,0,0.010086956521739188,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,0,1,1,0,1,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,0,1,1,0,1,0,3,1,1,0,0.000782608695652165,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,1,1,0,1,0,1,3,1,1,0,0.001913043478260823,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,1,1,0,1,0,1,3,1,1,0,0.00521739130434784,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,1,1,0,1,0,1,3,1,1,0,0.010086956521739188,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,1,1,0,1,0,1,3,1,1,0,0.014086956521739191,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,1,1,0,1,0,1,3,1,1,0,0.015565217391304453,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,1,1,1,1,1,1,3,1,1,0,0.001913043478260823,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,1,1,1,1,1,1,3,1,1,0,0.005130434782608662,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,1,1,1,1,1,1,3,1,1,0,0.010695652173912995,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,1,1,1,1,2,0,2,1,1,0,0.0035652173913043317,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,1,1,1,1,2,0,2,1,1,0,0.003826086956521646,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,1,1,1,1,2,0,2,1,1,0,0.0059130434782608265,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,1,1,1,1,2,0,2,1,1,0,0.009739130434782584,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,1,1,1,1,2,0,2,1,1,0,0.011391304347825981,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,1,1,1,2,0,0,4,1,1,0,0.005130434782608662,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,0,1,1,1,2,0,0,4,1,1,0,0.01521739130434785,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,0,0,1,5,1,2,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,0,0,1,5,1,2,1,1,0,0.000782608695652165,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,0,0,1,5,1,2,1,1,0,0.0012173913043478368,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,0,0,1,5,1,2,1,1,0,0.002260869565217427,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,0,1,1,3,1,3,1,1,0,0.0032173913043478386,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,0,1,1,3,1,3,1,1,0,0.003391304347826085,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,0,1,1,3,1,3,1,1,0,0.007652173913043403,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,0,1,1,3,1,3,1,1,0,0.0093043478260868,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,1,0,1,4,1,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,1,0,1,4,1,4,1,1,0,0.00156521739130433,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,1,0,1,4,1,4,1,1,0,0.010086956521739188,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,1,0,2,0,0,2,1,1,0,0.0014782608695651511,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,1,0,2,0,0,2,1,1,0,0.0025217391304347414,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,1,0,2,0,0,2,1,1,0,0.0028695652173912345,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,1,1,0,0,0,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,1,1,0,3,1,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,1,1,0,3,1,3,1,1,0,0.007217391304347842,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,1,1,1,2,0,2,1,1,0,0.00043478260869567187,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,1,1,1,2,0,2,1,1,0,0.003043478260869481,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,1,1,1,2,0,2,1,1,0,0.004956521739130304,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,1,1,1,2,0,2,1,1,0,0.005043478260869483,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,1,1,1,2,0,2,1,1,0,0.006956521739130306,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,0,1,1,1,6,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,1,0,0,2,4,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,1,0,0,2,4,0,3,1,1,0,0.010260869565217323,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,1,0,0,2,4,0,3,1,1,0,0.01773913043478259,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,1,1,0,0,1,1,4,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,1,1,0,0,1,1,4,1,1,0,0.004695652173913101,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,1,1,0,1,5,0,2,1,1,0,0.005043478260869594,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,1,1,0,1,5,0,2,1,1,0,0.00521739130434784,0.0,0.0,0.0,0,0,0,0,0
2,2,0,0,1,1,1,1,0,1,5,0,2,1,1,0,0.006086956521739073,0.0,0.0,0.0,0,0,0,0,0
2,2,0,1,0,0,0,0,0,1,2,0,4,1,1,0,0.11626086956521742,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,0,0,0,0,1,2,0,4,1,1,0,0.32373913043478264,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,0,0,0,0,1,2,0,4,1,1,0,0.41886956521739144,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,0,0,0,0,1,2,0,4,1,1,0,0.42026086956521763,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,0,0,0,0,2,0,0,4,1,1,0,0.14095652173913054,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,0,0,0,0,2,0,0,4,1,1,0,0.20373913043478264,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,0,0,0,0,2,0,0,4,1,1,0,0.26486956521739136,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,0,0,0,0,2,0,0,4,1,1,0,0.2649565217391304,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,0,0,0,0,2,0,0,4,1,1,0,0.33634782608695657,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,0,0,0,0,2,0,0,4,1,1,0,0.4397391304347828,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,0,0,1,0,0,5,0,2,1,1,0,0.0002608695652173143,0.0,0.0,0.0,0,0,0,0,0
2,2,0,1,0,0,0,1,0,0,5,0,2,1,1,0,0.003043478260869481,0.0,0.0,0.0,0,0,0,0,0
2,2,0,1,0,0,0,1,0,0,5,0,2,1,1,0,0.0036521739130435105,0.0,0.0,0.0,0,0,0,0,0
2,2,0,1,0,0,0,1,0,1,1,1,4,1,1,0,0.23704347826086974,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,0,0,1,0,1,1,1,4,1,1,0,0.26382608695652177,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,0,0,1,1,2,3,0,3,1,1,0,0.10913043478260875,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,0,0,1,1,2,3,0,3,1,1,0,0.15217391304347827,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0.08139130434782615,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0.08234782608695657,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,1,0,0,0,2,4,0,3,1,1,0,0.002608695652173809,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,1,0,0,0,2,4,0,3,1,1,0,0.0027826086956520557,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,1,0,0,0,2,4,0,3,1,1,0,0.03643478260869559,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,1,0,0,0,2,4,0,3,1,1,0,0.07808695652173914,0.0,0.0,0.0,1,0,0,0,1
2,2,0,1,0,1,0,1,1,0,2,0,2,1,1,0,0.0010434782608695903,0.0,0.0,0.0,0,0,0,0,0
