RoadType,RoadID,ScenarioLength,VehicleFront,VehicleAdjacent,VehicleOpposite,VehicleFrontTwoWheeled,VehicleAdjacentTwoWheeled,VehicleOppositeTwoWheeled,TimeOfDay,Weather,NumberOfPeople,TargetSpeed,Trees,Buildings,Task,F0_0,F1_0,F2_0,F3_0,Y0,Y1,Y2,Y3,Y
0,3,0,0,1,1,0,0,0,2,1,0,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,1,1,0,0,1,1,1,1,4,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,1,1,0,1,1,1,1,0,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,1,1,0,1,1,2,0,0,2,1,1,0,0.874,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,1,1,0,1,1,2,4,1,4,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,1,1,1,0,0,0,0,1,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,1,1,1,0,1,0,3,1,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,0,1,1,1,1,0,0,5,1,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,0,0,1,0,0,2,0,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,0,0,1,0,0,4,0,4,1,1,0,0.8839130434782608,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,0,0,1,0,0,6,1,4,1,1,0,0.8839130434782608,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,0,0,1,0,2,4,0,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,0,0,1,1,2,0,0,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,0,1,0,0,0,3,1,2,1,1,0,0.8702608695652174,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,0,1,0,0,2,3,1,2,1,1,0,0.8719130434782609,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,0,1,0,1,0,6,1,4,1,1,0,0.884,0.01,1.0,1.0,0,0,0,0,0
0,3,0,1,0,0,1,0,1,1,0,1,3,1,1,0,0.8839130434782608,0.05,1.0,1.0,0,0,0,0,0
0,3,0,1,0,0,1,1,1,0,0,1,4,1,1,0,0.884,0.03,1.0,1.0,0,0,0,0,0
0,3,0,1,0,0,1,1,1,1,0,1,3,1,1,0,0.884,0.04,1.0,1.0,0,0,0,0,0
0,3,0,1,0,0,1,1,1,2,1,1,3,1,1,0,0.884,0.02,1.0,1.0,0,0,0,0,0
0,3,0,1,0,1,0,0,0,0,3,0,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,1,0,0,1,0,4,0,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,1,0,0,1,0,4,1,4,1,1,0,0.8839130434782608,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,1,0,0,1,1,1,0,2,1,1,0,0.8756521739130435,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,1,0,1,0,0,6,0,4,1,1,0,0.8839130434782608,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,1,0,1,0,2,6,0,2,1,1,0,0.8737391304347826,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,1,0,1,1,0,3,1,4,1,1,0,0.8839130434782608,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,1,1,0,0,1,3,0,3,1,1,0,0.8837391304347826,0.04,1.0,1.0,0,0,0,0,0
0,3,0,1,0,1,1,0,1,0,5,1,3,1,1,0,0.8832173913043478,0.05,1.0,1.0,0,0,0,0,0
0,3,0,1,0,1,1,1,0,0,4,1,2,1,1,0,0.8679130434782608,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,0,1,1,1,1,1,4,0,3,1,1,0,0.8838260869565218,0.04,1.0,1.0,0,0,0,0,0
0,3,0,1,1,0,0,0,0,0,5,0,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,1,0,0,0,1,0,0,1,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,1,0,0,0,1,1,6,1,4,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,1,0,0,1,0,0,3,0,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,1,0,0,1,0,1,5,1,4,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,1,0,1,1,0,2,1,0,2,1,1,0,0.8699130434782608,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,1,0,1,1,1,1,6,1,2,1,1,0,0.8666086956521739,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,1,1,0,0,1,0,3,1,4,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,1,1,0,0,1,1,4,0,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,1,1,0,0,1,1,5,0,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,1,1,0,0,1,1,6,0,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,1,1,0,1,0,2,4,1,3,1,1,0,0.884,1.0,1.0,1.0,0,0,0,0,0
0,3,0,1,1,1,1,0,1,1,0,0,3,1,1,0,0.8816521739130435,0.04,1.0,1.0,0,0,0,0,0
0,3,0,1,1,1,1,1,0,2,6,0,4,1,1,0,0.884,-0.04,1.0,1.0,0,0,0,0,0
0,3,0,1,1,1,1,1,1,0,5,1,3,1,1,0,0.884,0.04,1.0,1.0,0,0,0,0,0
0,3,0,1,1,1,1,1,1,2,2,1,2,1,1,0,0.8747826086956522,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,5,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,0,0,1,0,1,0,2,1,3,1,1,0,0.6617391304347826,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,6,1,4,1,1,0,0.2777391304347826,1.0,1.0,1.0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,0,3,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,1,1,0,2,1,1,0,0.693391304347826,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,1,1,0,4,1,1,0,0.6333043478260869,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,2,5,0,2,1,1,0,0.693391304347826,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,0,1,0,1,0,2,3,0,2,1,1,0,0.693391304347826,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,0,1,0,1,1,0,4,1,3,1,1,0,0.678695652173913,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,0,1,0,1,1,2,4,1,4,1,1,0,0.636695652173913,1.0,1.0,1.0,1,0,0,0,1
1,0,0,0,0,1,1,0,0,0,6,1,4,1,1,0,0.5713043478260869,1.0,1.0,1.0,1,0,0,0,1
1,0,0,0,0,1,1,0,1,2,5,0,4,1,1,0,0.6333043478260869,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,2,0,4,1,1,0,0.6333043478260869,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,6,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,2,1,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,1,6,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,2,0,1,3,1,1,0,0.6373913043478261,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,1,1,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,1,2,0,4,1,1,0,0.6333043478260869,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,2,0,1,4,1,1,0,0.64,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,2,2,1,4,1,1,0,0.5113913043478261,1.0,1.0,1.0,1,0,0,0,1
1,0,0,0,1,0,1,0,0,0,3,1,3,1,1,0,0.6552173913043478,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,0,1,0,0,0,5,0,4,1,1,0,0.6333043478260869,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,0,1,1,0,2,3,0,3,1,1,0,0.6436521739130434,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,0,1,1,1,1,4,0,2,1,1,0,0.693391304347826,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,0,1,1,1,2,4,0,2,1,1,0,0.693391304347826,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0,2,1,2,1,1,0,0.6994782608695651,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,1,0,0,1,0,1,1,2,1,1,0,0.7007826086956521,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,1,0,1,0,1,3,1,3,1,1,0,0.612695652173913,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,1,0,1,0,1,4,1,3,1,1,0,0.6785217391304348,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,1,0,1,1,1,1,0,2,1,1,0,0.693391304347826,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,1,0,1,1,1,5,1,4,1,1,0,0.6221739130434782,1.0,1.0,1.0,0,0,0,0,0
1,0,0,0,1,1,1,1,0,2,0,1,4,1,1,0,0.6385217391304348,1.0,1.0,1.0,1,0,0,0,1
1,0,0,0,1,1,1,1,1,0,1,1,4,1,1,0,0.5876521739130434,1.0,1.0,1.0,1,0,0,0,1
1,0,0,0,1,1,1,1,1,0,6,0,4,1,1,0,0.6333043478260869,1.0,1.0,1.0,0,0,0,0,0
1,0,0,1,0,0,0,0,1,2,2,0,3,1,1,0,0.6254782608695652,1.0,1.0,1.0,0,0,0,0,0
1,0,0,1,0,0,1,0,0,1,2,1,2,1,1,0,0.7083478260869565,0.04,1.0,1.0,0,1,0,0,1
1,0,0,1,0,0,1,1,1,0,0,0,4,1,1,0,-0.0932173913043479,-1.81,1.0,1.0,1,1,0,0,1
1,0,0,1,0,0,1,1,1,2,1,1,3,1,1,0,0.6627826086956521,-0.01,1.0,1.0,1,1,0,0,1
1,0,0,1,0,0,1,1,1,2,4,1,4,1,1,0,0.681304347826087,0.05,1.0,1.0,1,1,0,0,1
1,0,0,1,0,1,0,0,0,1,0,0,4,1,1,0,0.4280869565217391,1.0,1.0,1.0,1,0,0,0,1
1,0,0,1,0,1,0,0,0,1,3,0,4,1,1,0,0.4317391304347826,1.0,1.0,1.0,1,0,0,0,1
1,0,0,1,0,1,0,1,0,0,4,0,4,1,1,0,0.2807826086956522,0.88,1.0,1.0,1,0,0,0,1
1,0,0,1,0,1,0,1,0,2,0,0,3,1,1,0,0.6035652173913043,1.0,1.0,1.0,0,0,0,0,0
1,0,0,1,0,1,1,0,0,0,2,0,2,1,1,0,0.7027826086956521,0.35,1.0,1.0,0,1,0,0,1
1,0,0,1,0,1,1,1,1,0,3,0,4,1,1,0,0.3911304347826085,-0.9,1.0,1.0,1,1,0,0,1
1,0,0,1,1,0,1,0,0,2,3,1,3,1,1,0,0.6737391304347826,0.01,1.0,1.0,1,1,0,0,1
1,0,0,1,1,0,1,0,1,2,6,1,3,1,1,0,0.4385217391304347,0.02,1.0,1.0,1,1,0,0,1
1,0,0,1,1,0,1,1,1,0,5,1,2,1,1,0,0.6987826086956521,0.34,1.0,1.0,0,1,0,0,1
1,0,0,1,1,0,1,1,1,0,6,1,2,1,1,0,0.7023478260869565,0.61,1.0,1.0,1,1,0,0,1
1,0,0,1,1,1,0,0,1,0,5,0,4,1,1,0,0.4237391304347826,1.0,1.0,1.0,0,0,0,0,0
1,0,0,1,1,1,0,0,1,2,3,0,4,1,1,0,0.2848695652173912,0.9,1.0,1.0,1,0,0,0,1
1,0,0,1,1,1,0,1,1,2,0,0,2,1,1,0,0.7003478260869564,1.0,1.0,1.0,0,0,0,0,0
1,0,0,1,1,1,0,1,1,2,5,0,3,1,1,0,0.6033913043478261,1.0,1.0,1.0,0,0,0,0,0
1,0,0,1,1,1,1,0,0,2,3,0,2,1,1,0,0.7058260869565217,0.03,1.0,1.0,0,0,0,0,0
1,0,0,1,1,1,1,0,1,0,6,1,2,1,1,0,0.7162608695652174,0.62,1.0,1.0,1,1,0,0,1
1,0,0,1,1,1,1,0,1,1,5,1,3,1,1,0,0.5662608695652174,0.03,1.0,1.0,1,1,0,0,1
1,0,0,1,1,1,1,1,1,1,5,0,2,1,1,0,0.7001739130434783,0.34,1.0,1.0,0,1,0,0,1
1,0,0,1,1,1,1,1,1,2,3,0,2,1,1,0,0.6578260869565217,0.12,1.0,1.0,0,1,0,0,1
1,0,0,1,1,1,1,1,1,2,5,1,3,1,1,0,0.1593043478260869,-0.59,1.0,1.0,1,1,0,0,1
1,1,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,1,3,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,6,1,2,1,1,0,0.6046086956521739,1.0,1.0,0.6672950047125353,1,0,0,1,1
1,1,0,0,0,0,1,0,1,2,4,1,4,1,1,0,0.5886086956521739,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,0,0,1,1,1,2,5,1,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,1,3,1,2,1,1,0,0.7070434782608696,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,1,4,1,4,1,1,0,0.5975652173913043,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,1,5,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,0,1,0,0,1,0,6,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,0,1,1,0,1,1,4,1,2,1,1,0,0.7377391304347827,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,1,0,0,0,1,0,3,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,1,0,0,1,0,0,1,0,2,1,1,0,0.714,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,1,0,0,1,1,2,5,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,1,0,1,0,0,0,1,1,2,1,1,0,0.6377391304347826,1.0,1.0,0.7799245994344957,1,0,0,1,1
1,1,0,0,1,0,1,1,0,0,1,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,1,0,1,1,0,0,4,1,3,1,1,0,0.6364347826086956,1.0,1.0,0.7945334590009425,1,0,0,1,1
1,1,0,0,1,0,1,1,0,2,2,1,4,1,1,0,0.6154782608695653,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,1,0,1,1,0,2,4,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,1,0,1,1,1,2,6,0,2,1,1,0,0.714,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,1,1,0,0,0,1,0,1,2,1,1,0,0.7024347826086956,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,1,1,0,0,1,1,5,0,2,1,1,0,0.714,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,1,1,0,1,1,0,5,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,1,1,0,1,1,2,6,1,2,1,1,0,0.7285217391304348,1.0,1.0,1.0,0,0,0,0,0
1,1,0,0,1,1,1,0,1,0,5,0,3,1,1,0,0.6316521739130434,1.0,1.0,0.7554194156456173,0,0,0,1,1
1,1,0,0,1,1,1,1,0,0,1,1,4,1,1,0,0.5975652173913043,1.0,1.0,1.0,1,0,0,0,1
1,1,0,0,1,1,1,1,1,1,4,1,3,1,1,0,0.6377391304347826,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,2,0,2,1,1,0,0.7141739130434783,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,3,1,3,1,1,0,0.2639999999999999,1.0,1.0,0.9344957587181904,1,0,0,1,1
1,1,0,1,0,0,0,0,0,1,6,1,4,1,1,0,0.5762608695652174,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,0,0,0,1,1,6,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,0,0,1,0,0,1,1,3,1,1,0,0.6674782608695652,1.0,1.0,0.8836003770028276,1,0,0,1,1
1,1,0,1,0,0,0,1,1,0,1,1,2,1,1,0,0.7089565217391305,1.0,1.0,0.7794533459000943,1,0,0,1,1
1,1,0,1,0,0,0,1,1,0,3,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,0,0,1,1,0,4,0,2,1,1,0,0.7141739130434783,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,0,0,1,1,2,1,1,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,0,1,0,1,2,2,1,3,1,1,0,0.6442608695652173,1.0,1.0,1.0,1,0,0,0,1
1,1,0,1,0,0,1,1,0,0,0,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,1,0,0,0,0,4,1,4,1,1,0,0.6369565217391304,1.0,1.0,1.0,1,0,0,0,1
1,1,0,1,0,1,0,0,0,1,1,1,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,1,0,0,0,1,4,1,2,1,1,0,0.7359130434782608,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,1,0,1,0,1,4,0,2,1,1,0,0.7323478260869565,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,1,1,0,0,0,0,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,1,1,0,0,0,5,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,1,1,0,0,0,6,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,1,1,1,0,1,1,1,2,1,1,0,0.7389565217391304,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,1,1,1,0,2,2,1,3,1,1,0,0.6373913043478261,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,0,1,1,1,1,2,4,1,3,1,1,0,0.636695652173913,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,1,0,0,0,1,0,2,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,1,0,0,1,0,1,5,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,1,0,0,1,1,2,0,1,3,1,1,0,0.6087826086956521,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,1,0,1,0,0,0,4,1,2,1,1,0,0.7398260869565216,1.0,1.0,0.6705937794533459,1,0,0,1,1
1,1,0,1,1,0,1,0,0,0,5,0,2,1,1,0,0.7319130434782608,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,1,1,0,2,1,1,0,0.714,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,1,3,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,1,4,1,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,2,3,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,1,1,0,0,1,1,4,1,4,1,1,0,0.5717391304347825,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,1,1,0,1,0,0,2,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,1,1,1,0,0,0,6,0,2,1,1,0,0.714,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,1,1,1,0,1,2,4,0,4,1,1,0,0.6068695652173912,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,1,1,1,1,0,2,0,0,3,1,1,0,0.6316521739130434,1.0,1.0,1.0,0,0,0,0,0
1,1,0,1,1,1,1,1,1,0,6,0,2,1,1,0,0.714,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0.7641739130434783,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,1,2,1,4,1,1,0,0.7695652173913043,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,1,5,1,4,1,1,0,0.7569565217391304,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,0,0,1,1,2,1,1,3,1,1,0,0.792,1.0,1.0,1.0,1,0,0,1,1
1,2,0,0,0,0,0,1,1,2,2,1,3,1,1,0,0.7641739130434783,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0.7708695652173913,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,0,4,1,2,1,1,0,0.7802608695652173,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0.7552173913043478,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,0,1,0,0,2,2,1,3,1,1,0,0.7499130434782608,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,0,1,0,1,2,0,1,3,1,1,0,0.7664347826086957,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,0,1,0,1,2,5,1,4,1,1,0,0.7723478260869565,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,0,1,1,0,2,6,1,3,1,1,0,0.7623478260869565,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,0,1,1,1,0,2,1,2,1,1,0,0.758,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,1,0,0,1,2,3,0,2,1,1,0,0.7742608695652173,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,1,0,1,0,0,1,1,2,1,1,0,0.7809565217391304,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,0,3,0,3,1,1,0,0.7508695652173913,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,0,6,0,2,1,1,0,0.7632173913043478,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,1,0,1,2,1,1,0,0.781391304347826,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,1,0,1,1,1,3,0,2,1,1,0,0.782695652173913,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,1,1,0,1,0,2,0,3,1,1,0,0.7645217391304348,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,1,1,0,1,0,6,1,3,1,1,0,0.8001739130434782,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,1,1,1,0,0,2,0,4,1,1,0,0.7730434782608695,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,0,1,1,1,0,2,0,1,4,1,1,0,0.7491304347826087,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,0,0,0,1,1,0,1,2,1,1,0,0.7909565217391304,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,0,0,0,1,2,3,1,2,1,1,0,0.7621739130434783,1.0,1.0,1.0,1,0,0,1,1
1,2,0,0,1,0,0,1,0,0,5,0,2,1,1,0,0.7874782608695652,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,0,0,1,0,0,6,1,4,1,1,0,0.7634782608695652,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,0,0,1,1,2,6,0,2,1,1,0,0.7593043478260869,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,0,2,1,2,1,1,0,0.7770434782608695,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,1,4,0,3,1,1,0,0.7762608695652173,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,0,1,0,0,1,6,0,2,1,1,0,0.7557391304347826,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,0,1,1,0,0,2,1,4,1,1,0,0.77,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0.7801739130434782,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,1,0,0,0,1,1,1,4,1,1,0,0.7554782608695652,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,1,0,0,1,0,4,0,2,1,1,0,0.7677391304347826,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,1,0,1,0,1,5,0,4,1,1,0,0.7595652173913043,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,1,0,1,0,2,6,0,3,1,1,0,0.7730434782608695,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,1,0,1,1,2,0,0,2,1,1,0,0.999391304347826,1.0,1.0,0.0699947173798204,1,0,0,1,1
1,2,0,0,1,1,1,0,0,2,6,1,2,1,1,0,0.762695652173913,1.0,1.0,1.0,1,0,0,1,1
1,2,0,0,1,1,1,0,1,1,1,0,3,1,1,0,0.7785217391304348,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,1,1,1,0,0,5,0,3,1,1,0,0.7539130434782608,1.0,1.0,1.0,0,0,0,0,0
1,2,0,0,1,1,1,1,1,2,0,0,3,1,1,0,0.7686086956521738,1.0,1.0,1.0,0,0,0,0,0
1,2,0,1,0,0,0,0,0,1,5,0,4,1,1,0,0.7601739130434783,1.0,1.0,1.0,0,0,0,0,0
1,2,0,1,0,0,0,0,1,0,3,1,4,1,1,0,0.7720869565217391,1.0,1.0,1.0,0,0,0,0,0
1,2,0,1,0,0,0,0,1,2,4,0,4,1,1,0,0.7715652173913043,1.0,1.0,1.0,0,0,0,0,0
1,2,0,1,0,0,0,1,1,0,2,0,2,1,1,0,0.7559130434782608,1.0,1.0,1.0,0,0,0,0,0
1,2,0,1,0,0,0,1,1,0,5,1,4,1,1,0,0.7593913043478261,1.0,1.0,1.0,0,0,0,0,0
1,2,0,1,0,0,0,1,1,1,0,0,2,1,1,0,0.7828695652173913,1.0,1.0,1.0,0,0,0,0,0
1,2,0,1,0,0,0,1,1,2,5,0,4,1,1,0,0.7725217391304348,1.0,1.0,1.0,0,0,0,1,1
1,2,0,1,0,0,1,0,0,0,2,1,2,1,1,0,0.7672173913043479,1.0,1.0,1.0,0,0,0,0,0
1,2,0,1,0,0,1,0,0,2,5,1,2,1,1,0,0.7644347826086957,1.0,1.0,1.0,0,0,0,0,0
1,2,0,1,0,0,1,0,0,2,5,1,4,1,1,0,0.754,0.05,1.0,1.0,1,1,0,1,1
